ID,x_cen,y_cen,Cluster
21941,1638,375,1
21942,423,386,3
21943,100,361,4
21944,1015,382,0
21945,1638,375,1
21946,422,387,3
21947,100,360,4
21948,1015,381,0
21949,1638,375,1
21950,422,386,3
21951,100,361,4
21952,1638,375,1
21953,1015,381,0
21954,422,386,3
21955,100,361,4
21956,1015,382,0
21957,1638,376,1
21958,422,386,3
21959,100,361,4
21960,1015,381,0
21961,1637,375,1
21962,422,386,3
21963,100,360,4
21964,1015,382,0
21965,1638,375,1
21966,423,387,3
21967,100,361,4
21968,1015,382,0
21969,1638,376,1
21970,423,386,3
21971,100,361,4
21972,1015,382,0
21973,1638,376,1
21974,422,386,3
21975,100,361,4
21976,1015,382,0
21977,1637,375,1
21978,422,387,3
21979,100,361,4
21980,1015,382,0
21981,1637,376,1
21982,422,386,3
21983,100,361,4
21984,1015,381,0
21985,1638,375,1
21986,422,386,3
21987,100,361,4
21988,1014,381,0
21989,1638,375,1
21990,422,386,3
21991,100,360,4
21992,1015,382,0
21993,1638,376,1
21994,423,386,3
21995,100,361,4
21996,1015,382,0
21997,1638,375,1
21998,423,386,3
21999,100,361,4
22000,1015,381,0
22001,1638,375,1
22002,422,386,3
22003,100,360,4
22004,1015,381,0
22005,1638,375,1
22006,422,386,3
22007,100,361,4
22008,1014,381,0
22009,1638,375,1
22010,177,781,-1
22011,422,387,3
22012,100,361,4
22013,1015,382,0
22014,1638,375,1
22015,423,386,3
22016,100,361,4
22017,1015,381,0
22018,1637,375,1
22019,422,387,3
22020,100,360,4
22021,1015,381,0
22022,1638,375,1
22023,422,386,3
22024,100,361,4
22025,1015,381,0
22026,1638,375,1
22027,422,386,3
22028,100,360,4
22029,1015,382,0
22030,1637,375,1
22031,423,386,3
22032,100,361,4
22033,1015,381,0
22034,1638,375,1
22035,423,386,3
22036,100,361,4
22037,1014,381,0
22038,1637,375,1
22039,422,386,3
22040,100,361,4
22041,1638,375,1
22042,1015,381,0
22043,423,386,3
22044,100,362,4
22045,1015,381,0
22046,1638,375,1
22047,423,386,3
22048,100,361,4
22049,1015,381,0
22050,1638,375,1
22051,224,746,-1
22052,423,386,3
22053,100,360,4
22054,1015,381,0
22055,1637,375,1
22056,423,386,3
22057,100,360,4
22058,1015,381,0
22059,1637,375,1
22060,423,386,3
22061,100,361,4
22062,1015,381,0
22063,1638,375,1
22064,423,386,3
22065,100,361,4
22066,1015,381,0
22067,1638,375,1
22068,422,386,3
22069,100,361,4
22070,1014,381,0
22071,1638,375,1
22072,423,386,3
22073,100,361,4
22074,1015,381,0
22075,1638,375,1
22076,422,386,3
22077,100,361,4
22078,1015,381,0
22079,1638,375,1
22080,423,386,3
22081,100,361,4
22082,1015,381,0
22083,1638,375,1
22084,423,386,3
22085,100,361,4
22086,1015,382,0
22087,1638,375,1
22088,423,387,3
22089,100,361,4
22090,1015,382,0
22091,1638,375,1
22092,423,386,3
22093,100,362,4
22094,1015,381,0
22095,1638,375,1
22096,423,386,3
22097,100,361,4
22098,1015,381,0
22099,1638,375,1
22100,423,387,3
22101,100,361,4
22102,1015,381,0
22103,1638,375,1
22104,423,386,3
22105,100,361,4
22106,1015,381,0
22107,1638,375,1
22108,422,387,3
22109,100,361,4
22110,1015,380,0
22111,1638,375,1
22112,422,386,3
22113,100,361,4
22114,1638,375,1
22115,1015,381,0
22116,423,386,3
22117,100,361,4
22118,1015,381,0
22119,1638,376,1
22120,423,387,3
22121,100,362,4
22122,1015,381,0
22123,1638,375,1
22124,422,386,3
22125,100,361,4
22126,1015,381,0
22127,1638,375,1
22128,422,386,3
22129,100,361,4
22130,1014,381,0
22131,1637,375,1
22132,423,386,3
22133,100,361,4
22134,1015,381,0
22135,1638,375,1
22136,423,386,3
22137,100,361,4
22138,1015,381,0
22139,1638,375,1
22140,423,386,3
22141,100,361,4
22142,1015,381,0
22143,1638,375,1
22144,274,373,7
22145,422,386,3
22146,100,360,4
22147,1015,381,0
22148,1638,375,1
22149,276,372,7
22150,422,385,3
22151,100,361,4
22152,1015,381,0
22153,1638,375,1
22154,276,372,7
22155,422,386,3
22156,100,359,4
22157,1015,381,0
22158,228,858,-1
22159,1638,375,1
22160,275,372,7
22161,422,386,3
22162,100,359,4
22163,1015,380,0
22164,1638,375,1
22165,275,373,7
22166,423,386,3
22167,100,359,4
22168,1015,381,0
22169,1638,375,1
22170,422,385,3
22171,275,372,7
22172,100,360,4
22173,1015,381,0
22174,1638,375,1
22175,276,372,7
22176,422,386,3
22177,100,360,4
22178,1015,381,0
22179,1638,374,1
22180,276,372,7
22181,422,385,3
22182,100,360,4
22183,1015,381,0
22184,1638,375,1
22185,276,372,7
22186,422,386,3
22187,100,360,4
22188,1015,381,0
22189,1638,375,1
22190,275,372,7
22191,422,386,3
22192,100,360,4
22193,1015,380,0
22194,1639,374,1
22195,275,371,7
22196,422,385,3
22197,100,360,4
22198,1015,380,0
22199,1639,374,1
22200,422,385,3
22201,275,372,7
22202,100,360,4
22203,1638,374,1
22204,1014,381,0
22205,275,372,7
22206,422,385,3
22207,100,360,4
22208,1015,380,0
22209,1638,375,1
22210,275,372,7
22211,422,385,3
22212,100,356,4
22213,1015,380,0
22214,1638,374,1
22215,276,372,7
22216,422,385,3
22217,100,361,4
22218,1014,381,0
22219,1638,375,1
22220,275,372,7
22221,422,385,3
22222,100,361,4
22223,1014,380,0
22224,1638,374,1
22225,275,371,7
22226,422,385,3
22227,92,362,4
22228,1015,380,0
22229,1638,374,1
22230,275,371,7
22231,422,385,3
22232,100,361,4
22233,1014,380,0
22234,1638,374,1
22235,275,373,7
22236,422,385,3
22237,100,342,4
22238,1015,380,0
22239,1638,374,1
22240,422,385,3
22241,275,372,7
22242,100,358,4
22243,1014,380,0
22244,1638,374,1
22245,274,371,7
22246,422,385,3
22247,100,361,4
22248,1014,379,0
22249,1638,373,1
22250,421,384,3
22251,275,371,7
22252,100,358,4
22253,1014,379,0
22254,1638,373,1
22255,273,370,7
22256,421,384,3
22257,106,359,4
22258,1013,378,0
22259,1637,373,1
22260,274,369,7
22261,421,383,3
22262,99,361,4
22263,1014,379,0
22264,1638,373,1
22265,100,356,4
22266,275,370,7
22267,421,384,3
22268,1014,379,0
22269,1638,374,1
22270,274,371,7
22271,422,385,3
22272,100,365,4
22273,1015,380,0
22274,1638,374,1
22275,422,385,3
22276,275,371,7
22277,100,341,4
22278,1015,380,0
22279,1639,374,1
22280,422,386,3
22281,275,372,7
22282,100,358,4
22283,1015,381,0
22284,1639,375,1
22285,276,372,7
22286,423,386,3
22287,100,358,4
22288,1015,380,0
22289,1639,374,1
22290,275,371,7
22291,422,385,3
22292,101,359,4
22293,1014,380,0
22294,1638,374,1
22295,274,371,7
22296,422,385,3
22297,100,356,4
22298,1015,381,0
22299,1639,375,1
22300,422,386,3
22301,276,372,7
22302,100,361,4
22303,1015,381,0
22304,1639,375,1
22305,422,385,3
22306,276,372,7
22307,100,355,4
22308,1016,381,0
22309,1639,375,1
22310,422,386,3
22311,276,372,7
22312,100,349,4
22313,1016,381,0
22314,1639,375,1
22315,422,386,3
22316,276,373,7
22317,101,363,4
22318,1639,375,1
22319,1016,381,0
22320,276,373,7
22321,423,386,3
22322,101,364,4
22323,1016,381,0
22324,1639,375,1
22325,276,373,7
22326,423,386,3
22327,100,366,4
22328,1016,381,0
22329,1639,375,1
22330,423,386,3
22331,277,373,7
22332,100,361,4
22333,1015,381,0
22334,1639,376,1
22335,422,387,3
22336,277,372,7
22337,101,361,4
22338,1016,382,0
22339,1639,375,1
22340,422,387,3
22341,276,373,7
22342,100,369,4
22343,1015,381,0
22344,1639,375,1
22345,276,372,7
22346,422,386,3
22347,100,372,4
22348,1015,380,0
22349,1638,374,1
22350,422,385,3
22351,276,371,7
22352,100,368,4
22353,1016,381,0
22354,1639,375,1
22355,276,372,7
22356,422,386,3
22357,100,368,4
22358,1016,382,0
22359,1640,375,1
22360,277,372,7
22361,422,386,3
22362,101,361,4
22363,1016,382,0
22364,1639,375,1
22365,422,386,3
22366,277,373,7
22367,101,360,4
22368,1016,382,0
22369,1639,375,1
22370,422,387,3
22371,277,373,7
22372,100,362,4
22373,1016,382,0
22374,1639,375,1
22375,276,373,7
22376,422,386,3
22377,100,361,4
22378,1017,382,0
22379,1639,375,1
22380,277,372,7
22381,422,386,3
22382,100,371,4
22383,1016,381,0
22384,1639,375,1
22385,422,386,3
22386,276,372,7
22387,100,361,4
22388,1015,381,0
22389,1639,375,1
22390,276,372,7
22391,422,386,3
22392,101,361,4
22393,1015,381,0
22394,1639,375,1
22395,422,385,3
22396,276,372,7
22397,100,360,4
22398,1015,380,0
22399,1639,375,1
22400,276,372,7
22401,423,386,3
22402,100,361,4
22403,1015,380,0
22404,1638,374,1
22405,275,371,7
22406,423,385,3
22407,100,360,4
22408,1639,374,1
22409,1015,380,0
22410,275,371,7
22411,422,385,3
22412,100,361,4
22413,1015,380,0
22414,1639,374,1
22415,276,371,7
22416,422,385,3
22417,100,360,4
22418,1015,381,0
22419,1639,375,1
22420,423,386,3
22421,276,371,7
22422,100,361,4
22423,1015,380,0
22424,1638,374,1
22425,276,371,7
22426,422,385,3
22427,100,360,4
22428,1015,380,0
22429,1638,374,1
22430,276,372,7
22431,422,385,3
22432,100,360,4
22433,1015,380,0
22434,1638,374,1
22435,275,371,7
22436,422,385,3
22437,100,360,4
22438,1015,381,0
22439,1638,375,1
22440,276,372,7
22441,423,386,3
22442,100,363,4
22443,1015,381,0
22444,1638,375,1
22445,276,372,7
22446,422,385,3
22447,100,363,4
22448,1016,380,0
22449,1638,375,1
22450,276,372,7
22451,422,387,3
22452,100,363,4
22453,1016,381,0
22454,1639,375,1
22455,276,372,7
22456,422,386,3
22457,100,361,4
22458,1015,381,0
22459,1643,375,1
22460,276,373,7
22461,422,386,3
22462,101,361,4
22463,1015,381,0
22464,1636,375,1
22465,422,386,3
22466,276,372,7
22467,101,361,4
22468,1016,381,0
22469,1637,374,1
22470,422,385,3
22471,275,372,7
22472,100,361,4
22473,1015,381,0
22474,1672,374,1
22475,276,371,7
22476,422,385,3
22477,100,361,4
22478,1015,381,0
22479,1672,373,1
22480,275,372,7
22481,422,385,3
22482,100,363,4
22483,1015,380,0
22484,1672,374,1
22485,276,372,7
22486,422,385,3
22487,100,361,4
22488,1015,380,0
22489,422,385,3
22490,276,372,7
22491,1673,374,1
22492,100,361,4
22493,1016,381,0
22494,1639,374,1
22495,277,372,7
22496,423,386,3
22497,101,362,4
22498,1015,381,0
22499,1638,374,1
22500,276,373,7
22501,422,386,3
22502,100,361,4
22503,1016,381,0
22504,1638,374,1
22505,275,372,7
22506,422,385,3
22507,100,362,4
22508,1015,380,0
22509,1606,374,1
22510,276,372,7
22511,423,386,3
22512,101,362,4
22513,1015,381,0
22514,1607,375,1
22515,275,372,7
22516,422,386,3
22517,100,361,4
22518,1015,381,0
22519,1638,374,1
22520,275,372,7
22521,422,386,3
22522,100,362,4
22523,1015,380,0
22524,1639,375,1
22525,423,386,3
22526,275,372,7
22527,100,362,4
22528,1015,381,0
22529,1638,376,1
22530,275,372,7
22531,422,386,3
22532,100,361,4
22533,1015,381,0
22534,1638,374,1
22535,275,371,7
22536,422,386,3
22537,100,362,4
22538,1015,381,0
22539,1638,374,1
22540,275,372,7
22541,422,386,3
22542,100,362,4
22543,1015,381,0
22544,1638,375,1
22545,275,371,7
22546,422,386,3
22547,100,362,4
22548,1014,380,0
22549,1638,374,1
22550,275,371,7
22551,422,385,3
22552,100,362,4
22553,1015,380,0
22554,1638,374,1
22555,423,385,3
22556,275,371,7
22557,100,361,4
22558,1015,381,0
22559,275,372,7
22560,1644,375,1
22561,422,385,3
22562,100,362,4
22563,1015,380,0
22564,1638,374,1
22565,274,371,7
22566,422,385,3
22567,100,362,4
22568,1015,380,0
22569,1639,374,1
22570,423,386,3
22571,275,372,7
22572,101,362,4
22573,1903,246,-1
22574,1015,381,0
22575,1639,374,1
22576,422,385,3
22577,275,372,7
22578,100,362,4
22579,1015,381,0
22580,1639,375,1
22581,423,385,3
22582,276,371,7
22583,100,362,4
22584,1015,380,0
22585,1639,374,1
22586,423,385,3
22587,275,372,7
22588,100,363,4
22589,1015,381,0
22590,1639,375,1
22591,277,371,7
22592,422,385,3
22593,100,362,4
22594,1015,381,0
22595,1639,374,1
22596,423,385,3
22597,276,372,7
22598,101,363,4
22599,1015,380,0
22600,1638,374,1
22601,422,385,3
22602,276,372,7
22603,100,364,4
22604,1016,381,0
22605,1638,374,1
22606,275,372,7
22607,423,386,3
22608,100,364,4
22609,1015,380,0
22610,1638,374,1
22611,423,385,3
22612,276,372,7
22613,100,362,4
22614,1015,381,0
22615,1638,374,1
22616,276,371,7
22617,422,385,3
22618,100,363,4
22619,1015,380,0
22620,1639,374,1
22621,423,386,3
22622,275,372,7
22623,101,363,4
22624,1015,380,0
22625,1638,374,1
22626,422,385,3
22627,276,372,7
22628,101,363,4
22629,1015,381,0
22630,1639,375,1
22631,276,373,7
22632,422,386,3
22633,100,362,4
22634,1015,381,0
22635,1639,375,1
22636,423,385,3
22637,276,372,7
22638,100,362,4
22639,1015,380,0
22640,1639,374,1
22641,422,385,3
22642,276,371,7
22643,100,363,4
22644,1015,380,0
22645,1639,374,1
22646,274,372,7
22647,422,385,3
22648,100,363,4
22649,1015,380,0
22650,1638,374,1
22651,422,385,3
22652,275,372,7
22653,100,363,4
22654,1015,380,0
22655,1639,374,1
22656,422,385,3
22657,275,371,7
22658,100,362,4
22659,1015,380,0
22660,1639,374,1
22661,275,371,7
22662,422,385,3
22663,100,363,4
22664,1015,380,0
22665,1638,375,1
22666,422,385,3
22667,276,372,7
22668,101,363,4
22669,1015,380,0
22670,1639,375,1
22671,276,372,7
22672,422,385,3
22673,101,363,4
22674,1015,380,0
22675,1639,374,1
22676,422,385,3
22677,275,372,7
22678,100,363,4
22679,1015,380,0
22680,1639,374,1
22681,275,371,7
22682,422,385,3
22683,101,362,4
22684,1015,380,0
22685,1638,374,1
22686,422,385,3
22687,275,371,7
22688,101,360,4
22689,1015,380,0
22690,1639,374,1
22691,422,385,3
22692,275,371,7
22693,100,361,4
22694,1016,380,0
22695,1639,374,1
22696,275,372,7
22697,423,385,3
22698,101,362,4
22699,1015,379,0
22700,1639,374,1
22701,423,385,3
22702,275,371,7
22703,100,362,4
22704,1015,379,0
22705,430,628,-1
22706,1639,374,1
22707,275,371,7
22708,422,376,3
22709,100,362,4
22710,1015,380,0
22711,1639,374,1
22712,423,385,3
22713,276,371,7
22714,792,380,2
22715,100,361,4
22716,1015,380,0
22717,1639,374,1
22718,793,381,2
22719,422,385,3
22720,276,371,7
22721,100,362,4
22722,1015,380,0
22723,1639,374,1
22724,423,385,3
22725,276,372,7
22726,789,381,2
22727,101,363,4
22728,1015,381,0
22729,1639,375,1
22730,793,381,2
22731,423,386,3
22732,276,372,7
22733,101,363,4
22734,1015,381,0
22735,1640,375,1
22736,277,372,7
22737,798,380,2
22738,422,386,3
22739,101,362,4
22740,1015,382,0
22741,1640,375,1
22742,792,380,2
22743,423,386,3
22744,277,372,7
22745,101,362,4
22746,1016,381,0
22747,1639,375,1
22748,799,381,2
22749,423,386,3
22750,277,373,7
22751,101,362,4
22752,1015,381,0
22753,1640,374,1
22754,796,380,2
22755,277,371,7
22756,422,385,3
22757,101,362,4
22758,1015,381,0
22759,1639,375,1
22760,796,380,2
22761,276,372,7
22762,423,386,3
22763,100,362,4
22764,1015,381,0
22765,1640,375,1
22766,277,372,7
22767,423,386,3
22768,798,380,2
22769,100,362,4
22770,1015,381,0
22771,1639,375,1
22772,798,380,2
22773,277,372,7
22774,422,385,3
22775,100,362,4
22776,1015,381,0
22777,1639,375,1
22778,422,385,3
22779,277,372,7
22780,796,380,2
22781,100,361,4
22782,1015,380,0
22783,1639,374,1
22784,793,381,2
22785,276,372,7
22786,423,385,3
22787,100,361,4
22788,1015,381,0
22789,1639,375,1
22790,276,373,7
22791,423,386,3
22792,795,381,2
22793,100,362,4
22794,1015,381,0
22795,1639,374,1
22796,423,385,3
22797,276,372,7
22798,866,371,-1
22799,788,381,2
22800,100,361,4
22801,1015,380,0
22802,1639,375,1
22803,798,380,2
22804,423,386,3
22805,276,371,7
22806,100,362,4
22807,1015,381,0
22808,1639,375,1
22809,797,381,2
22810,276,372,7
22811,422,385,3
22812,100,361,4
22813,1015,381,0
22814,1638,375,1
22815,276,371,7
22816,423,385,3
22817,788,380,2
22818,100,361,4
22819,1015,380,0
22820,1639,374,1
22821,276,371,7
22822,422,385,3
22823,794,380,2
22824,100,361,4
22825,1015,380,0
22826,1638,375,1
22827,791,381,2
22828,423,385,3
22829,276,372,7
22830,100,361,4
22831,1015,381,0
22832,1639,374,1
22833,790,381,2
22834,276,372,7
22835,423,385,3
22836,100,361,4
22837,1015,380,0
22838,1638,374,1
22839,275,372,7
22840,422,385,3
22841,795,381,2
22842,100,361,4
22843,1014,381,0
22844,1639,375,1
22845,422,385,3
22846,276,372,7
22847,795,381,2
22848,100,360,4
22849,1015,380,0
22850,1638,375,1
22851,422,385,3
22852,795,381,2
22853,276,372,7
22854,100,361,4
22855,1015,381,0
22856,1639,375,1
22857,276,371,7
22858,422,386,3
22859,797,380,2
22860,100,360,4
22861,1015,381,0
22862,1639,375,1
22863,276,372,7
22864,797,381,2
22865,422,386,3
22866,100,361,4
22867,1015,381,0
22868,1638,375,1
22869,276,372,7
22870,799,381,2
22871,422,386,3
22872,100,362,4
22873,1015,381,0
22874,1638,375,1
22875,277,372,7
22876,421,385,3
22877,865,372,-1
22878,100,360,4
22879,786,380,2
22880,1015,381,0
22881,1638,375,1
22882,275,372,7
22883,422,386,3
22884,798,381,2
22885,100,361,4
22886,1015,380,0
22887,1639,375,1
22888,795,381,2
22889,422,385,3
22890,276,372,7
22891,100,362,4
22892,1639,374,1
22893,1015,381,0
22894,423,385,3
22895,276,371,7
22896,788,381,2
22897,101,361,4
22898,865,372,-1
22899,1015,380,0
22900,1638,375,1
22901,794,381,2
22902,422,385,3
22903,276,372,7
22904,100,361,4
22905,1015,381,0
22906,1638,375,1
22907,276,372,7
22908,422,385,3
22909,788,381,2
22910,100,360,4
22911,865,372,-1
22912,1014,381,0
22913,1638,375,1
22914,795,381,2
22915,277,371,7
22916,422,385,3
22917,100,361,4
22918,1015,380,0
22919,1639,374,1
22920,276,371,7
22921,422,385,3
22922,791,381,2
22923,100,360,4
22924,1014,380,0
22925,1639,375,1
22926,275,371,7
22927,422,385,3
22928,100,360,4
22929,792,380,2
22930,1015,380,0
22931,1639,374,1
22932,275,372,7
22933,794,380,2
22934,422,385,3
22935,100,361,4
22936,1015,379,0
22937,1638,374,1
22938,276,371,7
22939,796,380,2
22940,422,385,3
22941,100,360,4
22942,1015,380,0
22943,1639,374,1
22944,275,371,7
22945,100,360,4
22946,865,373,-1
22947,422,385,3
22948,1015,380,0
22949,1639,374,1
22950,797,380,2
22951,276,371,7
22952,422,385,3
22953,100,360,4
22954,1015,379,0
22955,1639,374,1
22956,100,361,4
22957,275,371,7
22958,422,385,3
22959,788,380,2
22960,866,371,-1
22961,1014,380,0
22962,1638,374,1
22963,797,380,2
22964,275,371,7
22965,423,384,3
22966,100,362,4
22967,1014,380,0
22968,1638,374,1
22969,793,380,2
22970,275,370,7
22971,100,359,4
22972,422,384,3
22973,1014,380,0
22974,1637,374,1
22975,796,381,2
22976,275,371,7
22977,422,384,3
22978,100,359,4
22979,1014,380,0
22980,1638,374,1
22981,275,371,7
22982,421,384,3
22983,791,380,2
22984,100,360,4
22985,1015,380,0
22986,1637,374,1
22987,275,371,7
22988,422,385,3
22989,864,373,-1
22990,100,360,4
22991,1014,380,0
22992,1638,375,1
22993,422,385,3
22994,797,381,2
22995,275,373,7
22996,100,361,4
22997,1015,381,0
22998,1639,375,1
22999,792,381,2
23000,422,386,3
23001,276,371,7
23002,100,362,4
23003,1015,382,0
23004,1639,375,1
23005,276,373,7
23006,422,386,3
23007,797,381,2
23008,100,361,4
23009,1015,380,0
23010,1639,374,1
23011,276,372,7
23012,422,385,3
23013,865,372,-1
23014,100,361,4
23015,787,380,2
23016,1015,381,0
23017,1639,374,1
23018,276,373,7
23019,422,386,3
23020,792,381,2
23021,100,360,4
23022,1015,382,0
23023,1639,375,1
23024,277,373,7
23025,422,386,3
23026,801,381,2
23027,100,361,4
23028,1016,382,0
23029,1639,375,1
23030,800,382,2
23031,276,374,7
23032,423,387,3
23033,101,361,4
23034,1015,382,0
23035,1639,375,1
23036,277,373,7
23037,799,381,2
23038,423,386,3
23039,100,361,4
23040,1015,381,0
23041,1639,375,1
23042,422,386,3
23043,277,372,7
23044,799,381,2
23045,100,361,4
23046,1015,380,0
23047,1639,374,1
23048,422,385,3
23049,798,381,2
23050,276,372,7
23051,101,362,4
23052,1015,380,0
23053,1639,374,1
23054,422,385,3
23055,794,380,2
23056,276,372,7
23057,101,361,4
23058,1015,381,0
23059,1638,375,1
23060,423,386,3
23061,799,381,2
23062,276,372,7
23063,101,361,4
23064,1015,381,0
23065,1639,375,1
23066,422,385,3
23067,276,372,7
23068,799,381,2
23069,100,360,4
23070,1015,381,0
23071,1639,375,1
23072,796,381,2
23073,422,385,3
23074,276,372,7
23075,100,359,4
23076,1015,381,0
23077,1639,375,1
23078,423,386,3
23079,798,381,2
23080,276,371,7
23081,100,361,4
23082,1015,380,0
23083,1638,375,1
23084,800,381,2
23085,276,372,7
23086,423,386,3
23087,100,359,4
23088,1015,381,0
23089,1639,375,1
23090,795,381,2
23091,423,386,3
23092,277,372,7
23093,101,360,4
23094,1015,381,0
23095,1638,375,1
23096,277,372,7
23097,423,386,3
23098,795,381,2
23099,101,361,4
23100,1015,381,0
23101,1638,375,1
23102,422,386,3
23103,798,381,2
23104,275,372,7
23105,100,360,4
23106,1015,381,0
23107,1639,374,1
23108,275,371,7
23109,422,385,3
23110,796,380,2
23111,100,360,4
23112,1015,382,0
23113,1638,375,1
23114,277,372,7
23115,422,386,3
23116,100,360,4
23117,790,380,2
23118,863,372,-1
23119,1015,382,0
23120,1639,375,1
23121,422,386,3
23122,799,380,2
23123,276,373,7
23124,101,359,4
23125,1015,382,0
23126,1639,375,1
23127,423,386,3
23128,799,381,2
23129,277,373,7
23130,100,360,4
23131,1015,382,0
23132,1639,375,1
23133,797,382,2
23134,422,386,3
23135,277,373,7
23136,100,360,4
23137,1015,381,0
23138,797,382,2
23139,423,387,3
23140,100,360,4
23141,1015,382,0
23142,423,386,3
23143,798,381,2
23144,100,361,4
23145,1015,382,0
23146,423,386,3
23147,796,381,2
23148,100,360,4
23149,865,373,-1
23150,1015,381,0
23151,423,386,3
23152,795,380,2
23153,100,360,4
23154,1015,381,0
23155,423,386,3
23156,800,381,2
23157,100,361,4
23158,1015,382,0
23159,798,381,2
23160,423,386,3
23161,100,360,4
23162,1015,381,0
23163,422,386,3
23164,799,380,2
23165,100,359,4
23166,1014,381,0
23167,423,386,3
23168,800,380,2
23169,100,360,4
23170,1015,381,0
23171,800,381,2
23172,423,386,3
23173,100,360,4
23174,1015,381,0
23175,793,381,2
23176,423,386,3
23177,100,360,4
23178,1015,381,0
23179,423,385,3
23180,863,374,-1
23181,100,360,4
23182,1015,381,0
23183,796,381,2
23184,423,386,3
23185,100,360,4
23186,1014,381,0
23187,798,382,2
23188,422,386,3
23189,100,360,4
23190,1014,381,0
23191,423,386,3
23192,868,372,-1
23193,100,361,4
23194,789,380,2
23195,1015,381,0
23196,423,385,3
23197,794,381,2
23198,100,360,4
23199,1015,381,0
23200,792,381,2
23201,423,386,3
23202,100,360,4
23203,1016,382,0
23204,797,382,2
23205,423,386,3
23206,100,362,4
23207,1015,382,0
23208,799,382,2
23209,423,387,3
23210,100,361,4
23211,1014,382,0
23212,793,383,2
23213,422,387,3
23214,100,361,4
23215,1015,383,0
23216,423,387,3
23217,100,361,4
23218,794,382,2
23219,868,374,-1
23220,1015,382,0
23221,423,387,3
23222,797,381,2
23223,101,362,4
23224,1015,381,0
23225,800,381,2
23226,422,386,3
23227,100,361,4
23228,1014,381,0
23229,799,380,2
23230,423,386,3
23231,100,361,4
23232,1015,381,0
23233,423,386,3
23234,1812,482,6
23235,798,381,2
23236,100,360,4
23237,1015,381,0
23238,423,386,3
23239,797,381,2
23240,100,362,4
23241,1852,421,6
23242,1014,382,0
23243,423,386,3
23244,801,381,2
23245,1851,422,6
23246,100,361,4
23247,1014,383,0
23248,423,386,3
23249,100,362,4
23250,868,373,-1
23251,1851,422,6
23252,795,382,2
23253,1014,382,0
23254,422,386,3
23255,212,376,-1
23256,801,381,2
23257,85,425,4
23258,1852,424,6
23259,111,275,-1
23260,1015,382,0
23261,422,386,3
23262,214,375,-1
23263,800,381,2
23264,102,404,4
23265,1852,422,6
23266,1015,381,0
23267,423,386,3
23268,799,381,2
23269,102,404,4
23270,213,376,-1
23271,1852,420,6
23272,1015,381,0
23273,423,385,3
23274,214,377,-1
23275,102,403,4
23276,793,381,2
23277,1852,417,6
23278,866,372,-1
23279,1015,380,0
23280,423,386,3
23281,793,382,2
23282,101,403,4
23283,212,376,-1
23284,1852,421,6
23285,1015,381,0
23286,422,386,3
23287,796,381,2
23288,211,377,-1
23289,1852,421,6
23290,101,404,4
23291,1015,382,0
23292,423,385,3
23293,795,381,2
23294,101,403,4
23295,214,376,-1
23296,1852,419,6
23297,1015,382,0
23298,423,386,3
23299,800,381,2
23300,102,405,4
23301,214,393,-1
23302,1852,420,6
23303,1015,382,0
23304,423,386,3
23305,798,381,2
23306,214,376,-1
23307,102,403,4
23308,1852,420,6
23309,1015,380,0
23310,423,386,3
23311,796,381,2
23312,102,404,4
23313,214,376,-1
23314,1852,422,6
23315,1015,381,0
23316,423,386,3
23317,101,404,4
23318,863,375,-1
23319,213,375,-1
23320,1852,420,6
23321,233,237,-1
23322,1016,382,0
23323,423,386,3
23324,102,404,4
23325,212,377,-1
23326,794,381,2
23327,1852,420,6
23328,868,372,-1
23329,235,237,-1
23330,1015,382,0
23331,799,381,2
23332,102,404,4
23333,422,390,3
23334,211,380,-1
23335,1852,422,6
23336,1017,382,0
23337,423,386,3
23338,102,403,4
23339,213,376,-1
23340,1852,419,6
23341,1016,381,0
23342,423,385,3
23343,102,403,4
23344,214,377,-1
23345,1852,418,6
23346,1016,381,0
23347,423,385,3
23348,102,402,4
23349,212,379,-1
23350,1852,417,6
23351,1016,381,0
23352,423,386,3
23353,102,402,4
23354,214,380,-1
23355,1852,419,6
23356,234,237,-1
23357,1016,381,0
23358,423,386,3
23359,102,403,4
23360,213,375,-1
23361,1852,422,6
23362,102,404,4
23363,223,376,-1
23364,225,375,7
23365,102,404,4
23366,226,374,7
23367,102,404,4
23368,227,376,7
23369,101,403,4
23370,226,375,7
23371,102,403,4
23372,227,376,7
23373,102,404,4
23374,226,374,7
23375,102,403,4
23376,228,374,7
23377,102,404,4
23378,228,374,7
23379,101,403,4
23380,226,377,7
23381,102,404,4
23382,227,376,7
23383,102,404,4
23384,227,377,7
23385,102,405,4
23386,219,376,-1
23387,102,405,4
23388,102,404,4
23389,225,377,7
23390,221,376,-1
23391,102,405,4
23392,221,377,-1
23393,102,404,4
23394,221,374,-1
23395,102,405,4
23396,102,406,4
23397,226,377,7
23398,102,405,4
23399,223,374,-1
23400,224,375,7
23401,101,404,4
23402,229,378,7
23403,103,407,4
23404,227,378,7
23405,103,407,4
23406,225,381,7
23407,102,405,4
23408,226,379,7
23409,103,406,4
23410,223,377,-1
23411,102,418,4
23412,101,405,4
23413,228,379,7
23414,102,405,4
23415,228,376,7
23416,286,222,-1
23417,102,407,4
23418,228,378,7
23419,229,372,7
23420,102,407,4
23421,227,377,7
23422,103,406,4
23423,228,375,7
23424,102,402,4
23425,102,405,4
23426,225,375,7
23427,227,378,7
23428,102,406,4
