,ID,x_cen,y_cen,Cluster
15206,15206,175,349,1
15207,15207,1265,419,7
15208,15208,1595,429,8
15209,15209,1877,433,9
15210,15210,1008,369,6
15211,15211,175,350,1
15212,15212,1264,420,7
15213,15213,1877,432,9
15214,15214,1595,429,8
15215,15215,1008,369,6
15216,15216,175,350,1
15217,15217,1265,420,7
15218,15218,1877,430,9
15219,15219,1595,429,8
15220,15220,1008,369,6
15221,15221,1263,419,7
15222,15222,175,349,1
15223,15223,1596,429,8
15224,15224,1877,429,9
15225,15225,1008,370,6
15226,15226,175,349,1
15227,15227,1264,420,7
15228,15228,1877,433,9
15229,15229,1595,429,8
15230,15230,1008,369,6
15231,15231,175,349,1
15232,15232,1265,420,7
15233,15233,1878,430,9
15234,15234,1595,429,8
15235,15235,1008,370,6
15236,15236,1263,419,7
15237,15237,174,349,1
15238,15238,1878,432,9
15239,15239,1595,429,8
15240,15240,1008,369,6
15241,15241,1264,420,7
15242,15242,175,348,1
15243,15243,1595,429,8
15244,15244,1877,429,9
15245,15245,1008,370,6
15246,15246,1260,420,7
15247,15247,175,349,1
15248,15248,1594,428,8
15249,15249,1877,430,9
15250,15250,1006,368,6
15251,15251,174,346,1
15252,15252,1260,418,7
15253,15253,1876,426,9
15254,15254,1593,427,8
15255,15255,1007,368,6
15256,15256,173,347,1
15257,15257,1259,418,7
15258,15258,1593,427,8
15259,15259,1877,428,9
15260,15260,1006,368,6
15261,15261,173,346,1
15262,15262,1261,417,7
15263,15263,1593,427,8
15264,15264,1876,429,9
15265,15265,1007,367,6
15266,15266,1262,418,7
15267,15267,173,347,1
15268,15268,1594,427,8
15269,15269,1877,429,9
15270,15270,1007,369,6
15271,15271,1258,419,7
15272,15272,175,348,1
15273,15273,1877,429,9
15274,15274,1593,427,8
15275,15275,1007,368,6
15276,15276,1260,419,7
15277,15277,173,347,1
15278,15278,1594,427,8
15279,15279,1877,431,9
15280,15280,1008,368,6
15281,15281,1261,419,7
15282,15282,173,347,1
15283,15283,1877,429,9
15284,15284,1594,427,8
15285,15285,1007,368,6
15286,15286,173,347,1
15287,15287,1260,418,7
15288,15288,1594,427,8
15289,15289,1877,428,9
15290,15290,1008,367,6
15291,15291,1264,417,7
15292,15292,173,346,1
15293,15293,566,810,-1
15294,15294,1594,427,8
15295,15295,1877,426,9
15296,15296,1007,369,6
15297,15297,174,347,1
15298,15298,1259,419,7
15299,15299,1594,427,8
15300,15300,581,353,4
15301,15301,1877,425,9
15302,15302,32,213,-1
15303,15303,1007,367,6
15304,15304,1257,418,7
15305,15305,584,352,4
15306,15306,173,346,1
15307,15307,1593,426,8
15308,15308,1877,430,9
15309,15309,1007,367,6
15310,15310,584,353,4
15311,15311,174,346,1
15312,15312,1263,417,7
15313,15313,1594,427,8
15314,15314,1877,429,9
15315,15315,584,354,4
15316,15316,1008,367,6
15317,15317,1257,417,7
15318,15318,174,347,1
15319,15319,1877,431,9
15320,15320,1593,427,8
15321,15321,1008,367,6
15322,15322,173,346,1
15323,15323,584,353,4
15324,15324,1263,418,7
15325,15325,1593,427,8
15326,15326,1877,429,9
15327,15327,1008,367,6
15328,15328,584,353,4
15329,15329,1262,418,7
15330,15330,174,346,1
15331,15331,1593,427,8
15332,15332,1877,430,9
15333,15333,1008,367,6
15334,15334,584,354,4
15335,15335,175,347,1
15336,15336,1264,418,7
15337,15337,1877,429,9
15338,15338,1594,427,8
15339,15339,1008,368,6
15340,15340,584,354,4
15341,15341,175,347,1
15342,15342,1262,418,7
15343,15343,1594,428,8
15344,15344,1877,431,9
15345,15345,1007,367,6
15346,15346,1261,418,7
15347,15347,584,354,4
15348,15348,175,347,1
15349,15349,1594,428,8
15350,15350,1877,431,9
15351,15351,1006,367,6
15352,15352,583,352,4
15353,15353,1258,417,7
15354,15354,172,345,1
15355,15355,1593,426,8
15356,15356,1876,428,9
15357,15357,582,350,4
15358,15358,1005,364,6
15359,15359,171,343,1
15360,15360,1256,414,7
15361,15361,1876,425,9
15362,15362,1592,424,8
15363,15363,1006,366,6
15364,15364,1631,878,-1
15365,15365,583,352,4
15366,15366,173,346,1
15367,15367,1261,417,7
15368,15368,1594,424,8
15369,15369,1877,430,9
15370,15370,584,353,4
15371,15371,1007,367,6
15372,15372,175,346,1
15373,15373,1262,417,7
15374,15374,1877,428,9
15375,15375,1594,427,8
15376,15376,1008,367,6
15377,15377,584,353,4
15378,15378,174,347,1
15379,15379,1263,418,7
15380,15380,41,816,-1
15381,15381,1877,430,9
15382,15382,1594,427,8
15383,15383,1007,368,6
15384,15384,584,354,4
15385,15385,175,348,1
15386,15386,1259,418,7
15387,15387,1595,427,8
15388,15388,1877,427,9
15389,15389,585,353,4
15390,15390,1008,366,6
15391,15391,1261,417,7
15392,15392,174,347,1
15393,15393,1594,427,8
15394,15394,1877,428,9
15395,15395,1006,365,6
15396,15396,583,352,4
15397,15397,173,346,1
15398,15398,1260,416,7
15399,15399,1593,426,8
15400,15400,1876,427,9
15401,15401,583,352,4
15402,15402,1006,365,6
15403,15403,1258,416,7
15404,15404,172,345,1
15405,15405,1593,426,8
15406,15406,1876,426,9
15407,15407,383,57,-1
15408,15408,1007,366,6
15409,15409,1260,417,7
15410,15410,584,352,4
15411,15411,174,346,1
15412,15412,1593,425,8
15413,15413,1877,423,9
15414,15414,583,351,4
15415,15415,1003,363,6
15416,15416,171,343,1
15417,15417,1258,415,7
15418,15418,1592,425,8
15419,15419,1876,425,9
15420,15420,534,731,-1
15421,15421,583,350,4
15422,15422,1005,364,6
15423,15423,172,343,1
15424,15424,1256,416,7
15425,15425,1592,424,8
15426,15426,1876,424,9
15427,15427,1441,266,-1
15428,15428,1005,364,6
15429,15429,583,349,4
15430,15430,1260,414,7
15431,15431,171,342,1
15432,15432,1591,424,8
15433,15433,1876,426,9
15434,15434,1260,416,7
15435,15435,1006,366,6
15436,15436,584,351,4
15437,15437,172,345,1
15438,15438,1592,425,8
15439,15439,1876,427,9
15440,15440,502,56,-1
15441,15441,1006,366,6
15442,15442,584,351,4
15443,15443,1258,417,7
15444,15444,173,345,1
15445,15445,1592,426,8
15446,15446,1876,426,9
15447,15447,583,350,4
15448,15448,172,343,1
15449,15449,1005,364,6
15450,15450,1259,415,7
15451,15451,1592,424,8
15452,15452,1876,425,9
15453,15453,1005,364,6
15454,15454,583,351,4
15455,15455,172,343,1
15456,15456,1259,415,7
15457,15457,1592,425,8
15458,15458,1876,425,9
15459,15459,583,350,4
15460,15460,1005,364,6
15461,15461,172,344,1
15462,15462,1258,417,7
15463,15463,1592,425,8
15464,15464,1876,426,9
15465,15465,1261,418,7
15466,15466,1006,366,6
15467,15467,583,352,4
15468,15468,174,345,1
15469,15469,1593,426,8
15470,15470,1876,429,9
15471,15471,1006,366,6
15472,15472,1264,417,7
15473,15473,584,353,4
15474,15474,174,346,1
15475,15475,1877,430,9
15476,15476,1593,427,8
15477,15477,1006,365,6
15478,15478,1260,418,7
15479,15479,173,344,1
15480,15480,584,350,4
15481,15481,1593,425,8
15482,15482,1876,424,9
15483,15483,1006,365,6
15484,15484,584,351,4
15485,15485,1259,416,7
15486,15486,172,343,1
15487,15487,1592,425,8
15488,15488,1877,422,9
15489,15489,1007,366,6
15490,15490,1262,417,7
15491,15491,584,352,4
15492,15492,173,345,1
15493,15493,1593,427,8
15494,15494,1877,430,9
15495,15495,584,353,4
15496,15496,1262,419,7
15497,15497,1007,366,6
15498,15498,174,347,1
15499,15499,1877,429,9
15500,15500,1594,428,8
15501,15501,1007,367,6
15502,15502,1264,418,7
15503,15503,585,353,4
15504,15504,175,347,1
15505,15505,1877,430,9
15506,15506,1595,428,8
15507,15507,1007,367,6
15508,15508,1263,419,7
15509,15509,584,354,4
15510,15510,175,347,1
15511,15511,1877,428,9
15512,15512,1594,428,8
15513,15513,71,166,-1
15514,15514,383,57,-1
15515,15515,1007,367,6
15516,15516,584,353,4
15517,15517,1262,418,7
15518,15518,174,347,1
15519,15519,1877,431,9
15520,15520,1593,428,8
15521,15521,1007,367,6
15522,15522,583,353,4
15523,15523,1263,417,7
15524,15524,173,346,1
15525,15525,1593,427,8
15526,15526,1877,427,9
15527,15527,1008,367,6
15528,15528,1263,418,7
15529,15529,174,346,1
15530,15530,584,354,4
15531,15531,1593,428,8
15532,15532,1876,429,9
15533,15533,383,57,-1
15534,15534,1008,368,6
15535,15535,584,353,4
15536,15536,1265,419,7
15537,15537,173,347,1
15538,15538,1876,428,9
15539,15539,1593,428,8
15540,15540,1008,368,6
15541,15541,1264,420,7
15542,15542,584,354,4
15543,15543,174,347,1
15544,15544,1594,429,8
15545,15545,1877,429,9
15546,15546,1008,369,6
15547,15547,175,348,1
15548,15548,584,354,4
15549,15549,1264,420,7
15550,15550,1594,429,8
15551,15551,1877,430,9
15552,15552,1008,368,6
15553,15553,175,348,1
15554,15554,584,355,4
15555,15555,1264,420,7
15556,15556,1877,432,9
15557,15557,1595,429,8
15558,15558,1007,367,6
15559,15559,1262,419,7
15560,15560,175,347,1
15561,15561,584,353,4
15562,15562,1876,431,9
15563,15563,1593,428,8
15564,15564,1007,367,6
15565,15565,1262,420,7
15566,15566,584,353,4
15567,15567,174,347,1
15568,15568,1593,428,8
15569,15569,1876,428,9
15570,15570,172,344,1
15571,15571,583,350,4
15572,15572,1007,364,6
15573,15573,1257,417,7
15574,15574,1591,427,8
15575,15575,1876,421,9
15576,15576,1444,266,-1
15577,15577,1006,364,6
15578,15578,172,343,1
15579,15579,583,351,4
15580,15580,1260,417,7
15581,15581,1592,427,8
15582,15582,1876,423,9
15583,15583,1006,365,6
15584,15584,1262,418,7
15585,15585,583,352,4
15586,15586,173,345,1
15587,15587,1593,427,8
15588,15588,1876,426,9
15589,15589,584,353,4
15590,15590,1007,367,6
15591,15591,1263,419,7
15592,15592,173,346,1
15593,15593,1877,432,9
15594,15594,1593,428,8
15595,15595,1008,367,6
15596,15596,584,354,4
15597,15597,175,347,1
15598,15598,1264,420,7
15599,15599,1594,429,8
15600,15600,1876,429,9
15601,15601,584,354,4
15602,15602,1008,368,6
15603,15603,174,347,1
15604,15604,1264,419,7
15605,15605,1593,429,8
15606,15606,1877,431,9
15607,15607,1008,368,6
15608,15608,1264,419,7
15609,15609,174,347,1
15610,15610,584,354,4
15611,15611,1877,428,9
15612,15612,1594,428,8
15613,15613,1008,368,6
15614,15614,175,348,1
15615,15615,585,355,4
15616,15616,1266,419,7
15617,15617,1595,428,8
15618,15618,1877,431,9
15619,15619,1008,368,6
15620,15620,584,354,4
15621,15621,176,348,1
15622,15622,1266,419,7
15623,15623,1595,428,8
15624,15624,1878,428,9
15625,15625,17,806,-1
15626,15626,1008,368,6
15627,15627,175,348,1
15628,15628,584,355,4
15629,15629,1265,419,7
15630,15630,1595,428,8
15631,15631,1878,429,9
15632,15632,17,805,-1
15633,15633,1008,367,6
15634,15634,436,743,-1
15635,15635,1264,418,7
15636,15636,585,354,4
15637,15637,175,347,1
15638,15638,1877,431,9
15639,15639,1595,428,8
15640,15640,1009,368,6
15641,15641,585,354,4
15642,15642,1264,418,7
15643,15643,175,347,1
15644,15644,390,371,3
15645,15645,1472,859,-1
15646,15646,1878,430,9
15647,15647,1594,411,8
15648,15648,1008,367,6
15649,15649,1264,418,7
15650,15650,584,354,4
15651,15651,175,347,1
15652,15652,390,371,3
15653,15653,1877,428,9
15654,15654,1594,428,8
15655,15655,150,742,-1
15656,15656,1008,367,6
15657,15657,585,354,4
15658,15658,1264,418,7
15659,15659,175,347,1
15660,15660,390,371,3
15661,15661,1878,427,9
15662,15662,1594,427,8
15663,15663,1007,368,6
15664,15664,585,354,4
15665,15665,1263,419,7
15666,15666,174,347,1
15667,15667,390,370,3
15668,15668,1877,429,9
15669,15669,1595,428,8
15670,15670,1008,368,6
15671,15671,584,354,4
15672,15672,1264,419,7
15673,15673,175,347,1
15674,15674,391,370,3
15675,15675,1878,431,9
15676,15676,1594,428,8
15677,15677,1008,368,6
15678,15678,1264,420,7
15679,15679,584,354,4
15680,15680,175,348,1
15681,15681,390,370,3
15682,15682,1877,432,9
15683,15683,1595,428,8
15684,15684,1007,368,6
15685,15685,1263,419,7
15686,15686,584,354,4
15687,15687,175,347,1
15688,15688,389,370,3
15689,15689,1595,428,8
15690,15690,1878,431,9
15691,15691,1007,368,6
15692,15692,585,354,4
15693,15693,175,347,1
15694,15694,1264,419,7
15695,15695,390,370,3
15696,15696,1595,428,8
15697,15697,1877,432,9
15698,15698,1008,369,6
15699,15699,584,355,4
15700,15700,175,348,1
15701,15701,1263,420,7
15702,15702,389,370,3
15703,15703,1878,432,9
15704,15704,1595,428,8
15705,15705,1008,368,6
15706,15706,1264,420,7
15707,15707,585,355,4
15708,15708,175,348,1
15709,15709,389,371,3
15710,15710,1595,428,8
15711,15711,1878,432,9
15712,15712,1008,369,6
15713,15713,1263,419,7
15714,15714,585,355,4
15715,15715,175,348,1
15716,15716,390,371,3
15717,15717,1878,431,9
15718,15718,1595,428,8
15719,15719,1009,368,6
15720,15720,586,355,4
15721,15721,177,349,1
15722,15722,1266,419,7
15723,15723,390,371,3
15724,15724,1613,428,8
15725,15725,1877,429,9
15726,15726,1008,367,6
15727,15727,175,348,1
15728,15728,1264,419,7
15729,15729,584,354,4
15730,15730,390,370,3
15731,15731,1877,432,9
15732,15732,1596,427,8
15733,15733,1008,367,6
15734,15734,1263,418,7
15735,15735,585,354,4
15736,15736,175,348,1
15737,15737,390,371,3
15738,15738,1595,427,8
15739,15739,1878,428,9
15740,15740,1008,367,6
15741,15741,584,354,4
15742,15742,174,347,1
15743,15743,1263,418,7
15744,15744,390,370,3
15745,15745,1877,430,9
15746,15746,1595,427,8
15747,15747,1008,368,6
15748,15748,586,355,4
15749,15749,175,348,1
15750,15750,1264,420,7
15751,15751,390,371,3
15752,15752,1878,430,9
15753,15753,1595,428,8
15754,15754,1008,368,6
15755,15755,584,354,4
15756,15756,1265,420,7
15757,15757,175,348,1
15758,15758,391,371,3
15759,15759,1878,430,9
15760,15760,1595,428,8
15761,15761,1008,368,6
15762,15762,1264,420,7
15763,15763,585,354,4
15764,15764,175,348,1
15765,15765,391,371,3
15766,15766,1595,428,8
15767,15767,1877,429,9
15768,15768,1008,368,6
15769,15769,585,354,4
15770,15770,1264,420,7
15771,15771,175,348,1
15772,15772,391,371,3
15773,15773,1877,431,9
15774,15774,1595,428,8
15775,15775,1008,369,6
15776,15776,585,355,4
15777,15777,175,349,1
15778,15778,1266,420,7
15779,15779,390,371,3
15780,15780,1595,429,8
15781,15781,1878,432,9
15782,15782,1009,369,6
15783,15783,586,355,4
15784,15784,1265,420,7
15785,15785,175,349,1
15786,15786,391,372,3
15787,15787,1878,432,9
15788,15788,1596,429,8
15789,15789,1008,369,6
15790,15790,1264,420,7
15791,15791,585,355,4
15792,15792,174,349,1
15793,15793,390,371,3
15794,15794,1878,431,9
15795,15795,1595,429,8
15796,15796,1009,369,6
15797,15797,585,355,4
15798,15798,175,349,1
15799,15799,1264,420,7
15800,15800,390,372,3
15801,15801,1877,430,9
15802,15802,1596,429,8
15803,15803,1008,369,6
15804,15804,175,348,1
15805,15805,1264,420,7
15806,15806,585,354,4
15807,15807,390,371,3
15808,15808,1595,428,8
15809,15809,1877,429,9
15810,15810,385,57,-1
15811,15811,1008,369,6
15812,15812,584,354,4
15813,15813,174,348,1
15814,15814,1265,419,7
15815,15815,390,372,3
15816,15816,1877,429,9
15817,15817,1595,429,8
15818,15818,1008,368,6
15819,15819,585,355,4
15820,15820,176,348,1
15821,15821,1264,419,7
15822,15822,390,371,3
15823,15823,1877,432,9
15824,15824,1595,429,8
15825,15825,1008,368,6
15826,15826,585,355,4
15827,15827,1264,420,7
15828,15828,390,370,3
15829,15829,175,348,1
15830,15830,1595,429,8
15831,15831,1878,429,9
15832,15832,1008,368,6
15833,15833,1265,420,7
15834,15834,585,355,4
15835,15835,391,372,3
15836,15836,1595,429,8
15837,15837,1878,433,9
15838,15838,1009,369,6
15839,15839,585,355,4
15840,15840,1265,420,7
15841,15841,391,371,3
15842,15842,1595,429,8
15843,15843,1878,432,9
15844,15844,1009,368,6
15845,15845,586,354,4
15846,15846,1264,419,7
15847,15847,390,371,3
15848,15848,1595,428,8
15849,15849,1878,429,9
15850,15850,1009,368,6
15851,15851,585,355,4
15852,15852,1265,420,7
15853,15853,391,372,3
15854,15854,1595,428,8
15855,15855,1878,430,9
15856,15856,1009,369,6
15857,15857,1265,420,7
15858,15858,585,355,4
15859,15859,391,372,3
15860,15860,1879,431,9
15861,15861,1595,429,8
15862,15862,1008,368,6
15863,15863,585,355,4
15864,15864,1264,419,7
15865,15865,391,371,3
15866,15866,1878,431,9
15867,15867,1595,428,8
15868,15868,1008,368,6
15869,15869,1264,419,7
15870,15870,585,354,4
15871,15871,390,370,3
15872,15872,1878,430,9
15873,15873,1595,428,8
15874,15874,1008,367,6
15875,15875,1263,418,7
15876,15876,585,354,4
15877,15877,390,371,3
15878,15878,1878,431,9
15879,15879,1595,428,8
15880,15880,1008,367,6
15881,15881,1264,418,7
15882,15882,585,354,4
15883,15883,390,371,3
15884,15884,1878,430,9
15885,15885,1595,428,8
15886,15886,1008,367,6
15887,15887,584,354,4
15888,15888,1263,418,7
15889,15889,390,370,3
15890,15890,1595,427,8
15891,15891,1878,430,9
15892,15892,1008,367,6
15893,15893,585,354,4
15894,15894,1265,418,7
15895,15895,390,371,3
15896,15896,1878,429,9
15897,15897,1594,427,8
15898,15898,1008,367,6
15899,15899,583,354,4
15900,15900,1263,418,7
15901,15901,390,371,3
15902,15902,1877,427,9
15903,15903,1595,428,8
15904,15904,1007,367,6
15905,15905,582,354,4
15906,15906,1265,418,7
15907,15907,390,371,3
15908,15908,1594,427,8
15909,15909,1877,430,9
15910,15910,1006,366,6
15911,15911,580,353,4
15912,15912,1593,427,8
15913,15913,388,368,3
15914,15914,1264,417,7
15915,15915,1876,429,9
15916,15916,1007,367,6
15917,15917,583,353,4
15918,15918,389,370,3
15919,15919,1264,419,7
15920,15920,1877,429,9
15921,15921,1593,428,8
15922,15922,1007,369,6
15923,15923,1264,419,7
15924,15924,584,355,4
15925,15925,390,371,3
15926,15926,1594,429,8
15927,15927,1877,430,9
15928,15928,1008,369,6
15929,15929,1263,420,7
15930,15930,584,355,4
15931,15931,389,371,3
15932,15932,1594,429,8
15933,15933,1877,430,9
15934,15934,1008,368,6
15935,15935,1264,420,7
15936,15936,583,354,4
15937,15937,1594,429,8
15938,15938,390,371,3
15939,15939,1877,430,9
15940,15940,1264,420,7
15941,15941,1008,368,6
15942,15942,583,355,4
15943,15943,390,371,3
15944,15944,1595,428,8
15945,15945,1877,429,9
15946,15946,1008,367,6
15947,15947,1263,418,7
15948,15948,585,354,4
15949,15949,390,370,3
15950,15950,1594,428,8
15951,15951,1877,430,9
15952,15952,1007,367,6
15953,15953,1269,418,7
15954,15954,585,354,4
15955,15955,389,370,3
15956,15956,1877,429,9
15957,15957,1007,368,6
15958,15958,1269,419,7
15959,15959,585,353,4
15960,15960,389,370,3
15961,15961,1877,432,9
15962,15962,1008,368,6
15963,15963,1270,420,7
15964,15964,585,355,4
15965,15965,390,371,3
15966,15966,1877,428,9
15967,15967,1008,368,6
15968,15968,1270,420,7
15969,15969,584,354,4
15970,15970,390,371,3
15971,15971,1877,430,9
15972,15972,1008,369,6
15973,15973,1270,421,7
15974,15974,585,355,4
15975,15975,390,372,3
15976,15976,1877,430,9
15977,15977,1008,369,6
15978,15978,1270,421,7
15979,15979,585,355,4
15980,15980,390,372,3
15981,15981,1878,433,9
15982,15982,1008,369,6
15983,15983,1269,421,7
15984,15984,582,355,4
15985,15985,390,372,3
15986,15986,1878,431,9
15987,15987,1008,368,6
15988,15988,1269,421,7
15989,15989,584,355,4
15990,15990,390,371,3
15991,15991,1877,432,9
15992,15992,1007,368,6
15993,15993,1269,420,7
15994,15994,583,354,4
15995,15995,390,371,3
15996,15996,1877,431,9
15997,15997,1008,367,6
15998,15998,1269,419,7
15999,15999,583,354,4
16000,16000,390,371,3
16001,16001,1877,425,9
16002,16002,1008,368,6
16003,16003,585,354,4
16004,16004,1270,421,7
16005,16005,390,371,3
16006,16006,1878,432,9
16007,16007,1008,369,6
16008,16008,1270,421,7
16009,16009,585,355,4
16010,16010,390,372,3
16011,16011,1878,431,9
16012,16012,1008,369,6
16013,16013,1270,421,7
16014,16014,585,355,4
16015,16015,390,370,3
16016,16016,1878,432,9
16017,16017,297,334,2
16018,16018,1008,369,6
16019,16019,1270,421,7
16020,16020,584,355,4
16021,16021,390,371,3
16022,16022,1878,430,9
16023,16023,268,360,2
16024,16024,1008,369,6
16025,16025,1270,421,7
16026,16026,584,355,4
16027,16027,391,371,3
16028,16028,1878,433,9
16029,16029,268,360,2
16030,16030,1007,369,6
16031,16031,1269,421,7
16032,16032,583,355,4
16033,16033,390,372,3
16034,16034,1878,430,9
16035,16035,267,361,2
16036,16036,1009,368,6
16037,16037,1270,421,7
16038,16038,585,355,4
16039,16039,390,371,3
16040,16040,268,360,2
16041,16041,1878,430,9
16042,16042,1268,420,7
16043,16043,1007,368,6
16044,16044,582,354,4
16045,16045,267,360,2
16046,16046,1877,430,9
16047,16047,390,371,3
16048,16048,1267,420,7
16049,16049,1007,368,6
16050,16050,581,353,4
16051,16051,390,370,3
16052,16052,1877,428,9
16053,16053,266,359,2
16054,16054,1007,368,6
16055,16055,1265,420,7
16056,16056,581,353,4
16057,16057,389,369,3
16058,16058,1877,429,9
16059,16059,263,358,2
16060,16060,1007,367,6
16061,16061,582,353,4
16062,16062,1267,419,7
16063,16063,389,369,3
16064,16064,1877,429,9
16065,16065,265,358,2
16066,16066,1007,367,6
16067,16067,583,353,4
16068,16068,1267,421,7
16069,16069,389,370,3
16070,16070,1877,434,9
16071,16071,266,359,2
16072,16072,1007,368,6
16073,16073,1269,419,7
16074,16074,583,353,4
16075,16075,390,370,3
16076,16076,1877,428,9
16077,16077,267,359,2
16078,16078,1008,368,6
16079,16079,1269,419,7
16080,16080,584,354,4
16081,16081,389,371,3
16082,16082,1878,427,9
16083,16083,268,359,2
16084,16084,1270,419,7
16085,16085,1008,367,6
16086,16086,585,354,4
16087,16087,390,370,3
16088,16088,1878,428,9
16089,16089,267,358,2
16090,16090,1008,368,6
16091,16091,1269,419,7
16092,16092,585,354,4
16093,16093,390,371,3
16094,16094,1878,429,9
16095,16095,267,359,2
16096,16096,1008,367,6
16097,16097,1270,418,7
16098,16098,584,353,4
16099,16099,390,371,3
16100,16100,1878,430,9
16101,16101,268,358,2
16102,16102,1008,367,6
16103,16103,1270,418,7
16104,16104,585,353,4
16105,16105,390,370,3
16106,16106,268,358,2
16107,16107,1878,427,9
16108,16108,1008,368,6
16109,16109,1270,418,7
16110,16110,585,354,4
16111,16111,390,371,3
16112,16112,268,359,2
16113,16113,1878,428,9
16114,16114,1008,368,6
16115,16115,1270,419,7
16116,16116,586,354,4
16117,16117,267,359,2
16118,16118,390,371,3
16119,16119,1878,429,9
16120,16120,1009,368,6
16121,16121,1270,419,7
16122,16122,585,355,4
16123,16123,390,371,3
16124,16124,268,359,2
16125,16125,1877,428,9
16126,16126,1270,419,7
16127,16127,1008,368,6
16128,16128,586,355,4
16129,16129,390,371,3
16130,16130,268,361,2
16131,16131,1877,432,9
16132,16132,1009,368,6
16133,16133,1270,420,7
16134,16134,586,355,4
16135,16135,267,361,2
16136,16136,1877,431,9
16137,16137,391,371,3
16138,16138,1009,369,6
16139,16139,1270,420,7
16140,16140,586,355,4
16141,16141,1877,432,9
16142,16142,391,372,3
16143,16143,268,361,2
16144,16144,1008,369,6
16145,16145,1270,420,7
16146,16146,585,355,4
16147,16147,390,373,3
16148,16148,1877,433,9
16149,16149,268,361,2
16150,16150,1009,369,6
16151,16151,1270,420,7
16152,16152,587,354,4
16153,16153,390,372,3
16154,16154,268,361,2
16155,16155,1877,432,9
16156,16156,1009,369,6
16157,16157,1270,421,7
16158,16158,586,355,4
16159,16159,390,372,3
16160,16160,1878,430,9
16161,16161,268,361,2
16162,16162,1009,368,6
16163,16163,1270,419,7
16164,16164,586,355,4
16165,16165,391,372,3
16166,16166,1877,426,9
16167,16167,268,361,2
16168,16168,1008,369,6
16169,16169,1271,420,7
16170,16170,585,355,4
16171,16171,391,372,3
16172,16172,268,361,2
16173,16173,1877,430,9
16174,16174,1009,369,6
16175,16175,1270,420,7
16176,16176,586,355,4
16177,16177,391,372,3
16178,16178,1877,430,9
16179,16179,268,361,2
16180,16180,1008,369,6
16181,16181,1271,421,7
16182,16182,586,355,4
16183,16183,391,373,3
16184,16184,1878,430,9
16185,16185,268,361,2
16186,16186,1009,369,6
16187,16187,1271,421,7
16188,16188,586,355,4
16189,16189,391,372,3
16190,16190,1877,434,9
16191,16191,268,361,2
16192,16192,1008,369,6
16193,16193,1271,420,7
16194,16194,586,355,4
16195,16195,267,361,2
16196,16196,390,372,3
16197,16197,1877,431,9
16198,16198,1009,369,6
16199,16199,1271,421,7
16200,16200,587,356,4
16201,16201,391,373,3
16202,16202,1878,430,9
16203,16203,268,362,2
16204,16204,1008,368,6
16205,16205,1271,420,7
16206,16206,586,355,4
16207,16207,267,361,2
16208,16208,392,372,3
16209,16209,1877,430,9
16210,16210,1009,369,6
16211,16211,1270,421,7
16212,16212,585,355,4
16213,16213,391,372,3
16214,16214,1877,431,9
16215,16215,268,361,2
16216,16216,1008,369,6
16217,16217,1270,421,7
16218,16218,586,356,4
16219,16219,391,372,3
16220,16220,268,362,2
16221,16221,1877,429,9
16222,16222,1009,369,6
16223,16223,1271,420,7
16224,16224,586,355,4
16225,16225,65,740,-1
16226,16226,391,373,3
16227,16227,1877,432,9
16228,16228,268,362,2
16229,16229,1009,369,6
16230,16230,1270,420,7
16231,16231,586,354,4
16232,16232,145,380,0
16233,16233,390,370,3
16234,16234,267,361,2
16235,16235,1877,430,9
16236,16236,1008,369,6
16237,16237,586,355,4
16238,16238,1271,420,7
16239,16239,145,381,0
16240,16240,390,372,3
16241,16241,1877,434,9
16242,16242,268,361,2
16243,16243,1009,369,6
16244,16244,1271,421,7
16245,16245,585,355,4
16246,16246,390,372,3
16247,16247,145,381,0
16248,16248,267,362,2
16249,16249,1877,429,9
16250,16250,1009,369,6
16251,16251,1271,420,7
16252,16252,586,355,4
16253,16253,391,372,3
16254,16254,145,381,0
16255,16255,268,361,2
16256,16256,1878,431,9
16257,16257,1009,369,6
16258,16258,1271,420,7
16259,16259,586,355,4
16260,16260,391,372,3
16261,16261,144,380,0
16262,16262,1877,434,9
16263,16263,267,362,2
16264,16264,1008,368,6
16265,16265,1271,420,7
16266,16266,587,355,4
16267,16267,391,372,3
16268,16268,144,380,0
16269,16269,1877,431,9
16270,16270,268,361,2
16271,16271,1008,369,6
16272,16272,1271,421,7
16273,16273,586,356,4
16274,16274,391,372,3
16275,16275,146,380,0
16276,16276,267,362,2
16277,16277,1877,430,9
16278,16278,1008,369,6
16279,16279,1271,421,7
16280,16280,586,356,4
16281,16281,391,373,3
16282,16282,146,380,0
16283,16283,1877,435,9
16284,16284,267,362,2
16285,16285,1009,369,6
16286,16286,1271,421,7
16287,16287,586,355,4
16288,16288,145,379,0
16289,16289,391,372,3
16290,16290,1877,431,9
16291,16291,267,362,2
16292,16292,1009,369,6
16293,16293,1271,420,7
16294,16294,586,355,4
16295,16295,145,380,0
16296,16296,391,372,3
16297,16297,1877,432,9
16298,16298,268,362,2
16299,16299,1008,369,6
16300,16300,1271,421,7
16301,16301,586,355,4
16302,16302,391,372,3
16303,16303,144,380,0
16304,16304,1877,432,9
16305,16305,267,362,2
16306,16306,1009,369,6
16307,16307,1271,420,7
16308,16308,587,355,4
16309,16309,146,379,0
16310,16310,390,372,3
16311,16311,267,362,2
16312,16312,1877,432,9
16313,16313,1009,369,6
