ID,x_cen,y_cen,Cluster
19362,72,348,3
19363,1642,278,2
19364,193,287,4
19365,1269,287,5
19366,938,313,6
19367,659,279,0
19368,388,293,1
19369,1643,278,2
19370,194,287,4
19371,72,347,3
19372,938,313,6
19373,1269,287,5
19374,660,280,0
19375,387,293,1
19376,1642,278,2
19377,72,349,3
19378,194,287,4
19379,938,313,6
19380,1270,288,5
19381,659,280,0
19382,387,293,1
19383,1643,278,2
19384,194,288,4
19385,72,347,3
19386,1270,288,5
19387,938,314,6
19388,659,281,0
19389,387,293,1
19390,194,288,4
19391,1643,278,2
19392,72,347,3
19393,1270,288,5
19394,938,313,6
19395,660,280,0
19396,388,294,1
19397,1643,278,2
19398,70,347,3
19399,194,288,4
19400,1269,288,5
19401,938,313,6
19402,659,280,0
19403,387,294,1
19404,1643,278,2
19405,72,347,3
19406,194,287,4
19407,1269,288,5
19408,938,313,6
19409,659,279,0
19410,387,294,1
19411,1643,277,2
19412,72,348,3
19413,194,287,4
19414,937,313,6
19415,1269,287,5
19416,659,280,0
19417,1642,277,2
19418,387,294,1
19419,194,287,4
19420,72,346,3
19421,938,313,6
19422,1269,288,5
19423,659,281,0
19424,387,294,1
19425,1642,278,2
19426,72,347,3
19427,194,287,4
19428,1270,288,5
19429,937,313,6
19430,1663,325,2
19431,659,280,0
19432,387,293,1
19433,72,347,3
19434,194,287,4
19435,938,313,6
19436,1269,287,5
19437,659,278,0
19438,387,294,1
19439,72,346,3
19440,193,287,4
19441,938,313,6
19442,659,279,0
19443,1269,287,5
19444,387,293,1
19445,71,346,3
19446,194,287,4
19447,937,313,6
19448,659,280,0
19449,1269,287,5
19450,388,293,1
19451,71,346,3
19452,194,287,4
19453,937,313,6
19454,1269,287,5
19455,659,280,0
19456,387,293,1
19457,72,348,3
19458,194,287,4
19459,938,313,6
19460,1269,287,5
19461,659,280,0
19462,387,294,1
19463,72,345,3
19464,194,287,4
19465,938,313,6
19466,1269,287,5
19467,659,280,0
19468,388,293,1
19469,72,345,3
19470,194,287,4
19471,938,313,6
19472,1269,287,5
19473,659,281,0
19474,72,347,3
19475,387,293,1
19476,193,287,4
19477,1269,287,5
19478,937,313,6
19479,659,279,0
19480,386,293,1
19481,72,347,3
19482,194,287,4
19483,937,313,6
19484,1269,288,5
19485,659,279,0
19486,71,346,3
19487,387,293,1
19488,193,287,4
19489,659,280,0
19490,937,313,6
19491,1270,288,5
19492,388,292,1
19493,72,346,3
19494,194,287,4
19495,937,313,6
19496,1269,288,5
19497,659,280,0
19498,388,293,1
19499,72,346,3
19500,194,287,4
19501,937,313,6
19502,1269,288,5
19503,659,280,0
19504,387,293,1
19505,72,347,3
19506,194,288,4
19507,937,313,6
19508,1270,288,5
19509,659,280,0
19510,387,293,1
19511,71,346,3
19512,194,288,4
19513,937,313,6
19514,1269,288,5
19515,659,280,0
19516,387,293,1
19517,71,346,3
19518,194,287,4
19519,937,313,6
19520,1269,288,5
19521,659,280,0
19522,386,293,1
19523,71,346,3
19524,194,287,4
19525,937,313,6
19526,1269,287,5
19527,659,279,0
19528,387,293,1
19529,72,346,3
19530,193,287,4
19531,937,313,6
19532,1269,287,5
19533,659,280,0
19534,387,293,1
19535,71,346,3
19536,194,287,4
19537,937,313,6
19538,659,279,0
19539,1270,287,5
19540,387,293,1
19541,72,348,3
19542,194,287,4
19543,938,313,6
19544,1270,288,5
19545,659,279,0
19546,388,293,1
19547,72,347,3
19548,194,287,4
19549,938,313,6
19550,1270,287,5
19551,660,279,0
19552,387,293,1
19553,71,347,3
19554,194,286,4
19555,938,313,6
19556,1270,288,5
19557,660,279,0
19558,386,293,1
19559,194,286,4
19560,72,347,3
19561,937,313,6
19562,1270,287,5
19563,659,279,0
19564,387,293,1
19565,71,347,3
19566,194,287,4
19567,938,313,6
19568,659,281,0
19569,1269,287,5
19570,387,293,1
19571,194,288,4
19572,72,346,3
19573,937,313,6
19574,1269,287,5
19575,659,280,0
19576,387,293,1
19577,194,288,4
19578,72,347,3
19579,938,313,6
19580,1269,287,5
19581,659,278,0
19582,387,292,1
19583,72,347,3
19584,194,287,4
19585,938,313,6
19586,1270,287,5
19587,659,279,0
19588,387,292,1
19589,72,347,3
19590,194,287,4
19591,1270,287,5
19592,938,313,6
19593,659,279,0
19594,387,293,1
19595,194,287,4
19596,72,347,3
19597,937,313,6
19598,1269,287,5
19599,659,278,0
19600,387,293,1
19601,193,287,4
19602,72,346,3
19603,1269,287,5
19604,937,313,6
19605,659,279,0
19606,387,293,1
19607,194,287,4
19608,71,345,3
19609,937,313,6
19610,1269,287,5
19611,659,279,0
19612,387,293,1
19613,194,287,4
19614,71,346,3
19615,937,313,6
19616,1269,287,5
19617,659,279,0
19618,387,292,1
19619,194,287,4
19620,71,345,3
19621,938,313,6
19622,1269,287,5
19623,659,279,0
19624,387,293,1
19625,72,346,3
19626,193,287,4
19627,1270,287,5
19628,937,313,6
19629,659,280,0
19630,387,292,1
19631,72,346,3
19632,193,287,4
19633,937,313,6
19634,659,279,0
19635,1269,287,5
19636,386,292,1
19637,72,346,3
19638,194,287,4
19639,1269,287,5
19640,938,313,6
19641,659,279,0
19642,387,292,1
19643,72,345,3
19644,193,287,4
19645,938,313,6
19646,659,280,0
19647,1269,287,5
19648,387,292,1
19649,194,287,4
19650,72,346,3
19651,938,313,6
19652,1269,287,5
19653,660,279,0
19654,387,292,1
19655,72,347,3
19656,193,287,4
19657,937,312,6
19658,1269,287,5
19659,659,280,0
19660,387,292,1
19661,72,345,3
19662,193,287,4
19663,937,312,6
19664,1269,287,5
19665,659,279,0
19666,387,292,1
19667,72,346,3
19668,193,287,4
19669,937,312,6
19670,1269,287,5
19671,659,279,0
19672,386,291,1
19673,72,346,3
19674,194,286,4
19675,937,312,6
19676,1267,287,5
19677,659,279,0
19678,387,292,1
19679,193,286,4
19680,72,346,3
19681,937,312,6
19682,1269,286,5
19683,659,279,0
19684,72,345,3
19685,387,292,1
19686,193,286,4
19687,937,312,6
19688,1269,286,5
19689,659,279,0
19690,386,292,1
19691,72,345,3
19692,194,286,4
19693,938,313,6
19694,659,280,0
19695,1270,286,5
19696,386,292,1
19697,73,345,3
19698,193,286,4
19699,937,312,6
19700,1269,287,5
19701,659,281,0
19702,388,292,1
19703,72,345,3
19704,193,286,4
19705,938,312,6
19706,1269,287,5
19707,659,280,0
19708,388,292,1
19709,193,286,4
19710,72,345,3
19711,938,313,6
19712,1269,287,5
19713,387,293,1
19714,659,279,0
19715,193,286,4
19716,72,346,3
19717,938,313,6
19718,1270,287,5
19719,388,293,1
19720,660,278,0
19721,194,287,4
19722,72,346,3
19723,938,313,6
19724,1270,287,5
19725,387,293,1
19726,659,280,0
19727,194,287,4
19728,71,346,3
19729,937,312,6
19730,1270,287,5
19731,387,293,1
19732,660,280,0
19733,72,346,3
19734,194,287,4
19735,1270,288,5
19736,938,313,6
19737,387,293,1
19738,659,280,0
19739,194,286,4
19740,73,346,3
19741,936,313,6
19742,1269,287,5
19743,659,279,0
19744,387,293,1
19745,71,346,3
19746,194,287,4
19747,937,313,6
19748,1269,287,5
19749,387,293,1
19750,659,280,0
19751,194,286,4
19752,71,347,3
19753,937,312,6
19754,1270,287,5
19755,659,279,0
19756,387,293,1
19757,72,346,3
19758,194,286,4
19759,937,313,6
19760,1269,287,5
19761,659,279,0
19762,387,293,1
19763,72,347,3
19764,194,287,4
19765,937,312,6
19766,1270,287,5
19767,659,279,0
19768,387,293,1
19769,194,287,4
19770,72,347,3
19771,937,312,6
19772,659,279,0
19773,1269,287,5
19774,387,292,1
19775,194,287,4
19776,71,345,3
19777,937,313,6
19778,1269,287,5
19779,659,278,0
19780,387,292,1
19781,72,346,3
19782,193,286,4
19783,938,313,6
19784,1270,287,5
19785,659,279,0
19786,387,293,1
19787,72,346,3
19788,193,287,4
19789,938,313,6
19790,1270,287,5
19791,659,280,0
19792,388,292,1
19793,72,346,3
19794,194,287,4
19795,938,313,6
19796,659,280,0
19797,1269,287,5
19798,387,292,1
19799,72,345,3
19800,193,287,4
19801,937,313,6
19802,1270,287,5
19803,659,280,0
19804,387,292,1
19805,72,345,3
19806,194,287,4
19807,937,313,6
19808,1269,287,5
19809,659,280,0
19810,387,292,1
19811,194,286,4
19812,71,346,3
19813,938,313,6
19814,1269,287,5
19815,659,280,0
19816,387,293,1
19817,72,346,3
19818,194,287,4
19819,938,313,6
19820,1269,287,5
19821,659,279,0
19822,387,292,1
19823,71,346,3
19824,194,288,4
19825,1270,287,5
19826,937,312,6
19827,659,279,0
19828,387,292,1
19829,193,286,4
19830,72,345,3
19831,938,313,6
19832,1270,287,5
19833,387,293,1
19834,659,279,0
19835,194,286,4
19836,71,346,3
19837,938,313,6
19838,1269,287,5
19839,659,280,0
19840,388,293,1
19841,71,345,3
19842,194,287,4
19843,937,313,6
19844,1269,287,5
19845,659,279,0
19846,388,292,1
19847,194,287,4
19848,72,346,3
19849,937,313,6
19850,660,278,0
19851,1269,287,5
19852,387,292,1
19853,194,286,4
19854,72,346,3
19855,937,313,6
19856,1270,287,5
19857,659,280,0
19858,387,292,1
19859,194,287,4
19860,72,347,3
19861,1269,287,5
19862,937,313,6
19863,659,279,0
19864,387,292,1
19865,71,345,3
19866,193,286,4
19867,937,313,6
19868,1269,287,5
19869,660,279,0
19870,387,292,1
19871,72,345,3
19872,194,286,4
19873,938,313,6
19874,1270,287,5
19875,659,280,0
19876,387,292,1
19877,72,346,3
19878,194,287,4
19879,937,313,6
19880,659,280,0
19881,387,292,1
19882,1270,287,5
19883,72,347,3
19884,193,287,4
19885,938,313,6
19886,1270,287,5
19887,660,278,0
19888,387,292,1
19889,194,287,4
19890,72,346,3
19891,1270,287,5
19892,938,312,6
19893,659,280,0
19894,387,291,1
19895,194,287,4
19896,72,347,3
19897,936,313,6
19898,1270,287,5
19899,400,292,1
19900,72,345,3
19901,194,287,4
19902,936,313,6
19903,1270,288,5
19904,400,292,1
19905,72,344,3
19906,194,287,4
19907,936,313,6
19908,1269,287,5
19909,400,291,1
19910,72,345,3
19911,194,286,4
19912,936,313,6
19913,1270,287,5
19914,399,291,1
19915,71,344,3
19916,193,287,4
19917,936,313,6
19918,1269,287,5
19919,399,291,1
19920,71,345,3
19921,194,286,4
19922,935,313,6
19923,1270,287,5
19924,400,291,1
19925,71,348,3
19926,193,286,4
19927,936,313,6
19928,1269,287,5
19929,400,291,1
19930,72,346,3
19931,193,286,4
19932,936,312,6
19933,1269,287,5
19934,400,291,1
19935,72,345,3
19936,193,286,4
19937,936,313,6
19938,1269,287,5
19939,400,292,1
19940,70,351,3
19941,193,285,4
19942,935,313,6
19943,1269,287,5
19944,399,291,1
19945,71,351,3
19946,193,286,4
19947,936,313,6
19948,1269,287,5
19949,399,292,1
19950,71,348,3
19951,193,287,4
19952,937,313,6
19953,1268,287,5
19954,71,351,3
19955,400,293,1
19956,192,286,4
19957,936,313,6
19958,1269,287,5
19959,399,291,1
19960,71,347,3
19961,193,287,4
19962,936,313,6
19963,1269,287,5
19964,400,292,1
19965,72,346,3
19966,193,287,4
19967,937,313,6
19968,1269,287,5
19969,400,292,1
19970,71,347,3
19971,193,287,4
19972,937,313,6
19973,1269,287,5
19974,72,347,3
19975,194,287,4
19976,400,292,1
19977,936,313,6
19978,1269,287,5
19979,400,292,1
19980,71,347,3
19981,193,286,4
19982,938,313,6
19983,1269,287,5
19984,400,291,1
19985,72,346,3
19986,193,286,4
19987,938,313,6
19988,1270,287,5
19989,400,292,1
19990,72,348,3
19991,194,286,4
19992,937,313,6
19993,1269,288,5
19994,401,293,1
19995,194,287,4
19996,72,347,3
19997,937,313,6
19998,1269,287,5
19999,400,292,1
20000,71,348,3
20001,194,287,4
20002,937,313,6
20003,1269,287,5
20004,400,292,1
20005,194,287,4
20006,72,348,3
20007,936,313,6
20008,1269,287,5
20009,400,291,1
20010,194,286,4
20011,71,346,3
20012,937,313,6
20013,1269,287,5
20014,400,291,1
20015,72,347,3
20016,193,287,4
20017,936,313,6
20018,1269,287,5
20019,400,292,1
20020,72,348,3
20021,194,287,4
20022,936,313,6
20023,1269,287,5
20024,400,292,1
20025,194,286,4
20026,71,347,3
20027,937,313,6
20028,1269,287,5
20029,399,292,1
20030,71,347,3
20031,194,286,4
20032,937,312,6
20033,1270,287,5
20034,399,291,1
20035,71,346,3
20036,193,285,4
20037,937,313,6
20038,1270,287,5
20039,399,292,1
20040,72,346,3
20041,194,286,4
20042,937,313,6
20043,1269,287,5
20044,400,291,1
20045,72,346,3
20046,194,287,4
20047,937,313,6
20048,1269,287,5
20049,400,291,1
20050,193,287,4
20051,71,346,3
20052,937,313,6
20053,1269,287,5
20054,400,292,1
20055,194,287,4
20056,71,347,3
20057,936,314,6
20058,1270,287,5
20059,400,291,1
20060,72,346,3
20061,194,286,4
20062,937,313,6
20063,1269,287,5
20064,400,292,1
20065,72,348,3
20066,193,287,4
20067,937,313,6
20068,1270,288,5
20069,400,292,1
20070,72,346,3
20071,194,287,4
20072,937,313,6
20073,1269,287,5
20074,400,292,1
20075,72,346,3
20076,194,287,4
20077,937,313,6
20078,1269,287,5
20079,400,293,1
20080,72,346,3
20081,194,287,4
20082,937,313,6
20083,1270,287,5
20084,400,292,1
20085,72,346,3
20086,193,287,4
20087,937,313,6
20088,1270,288,5
20089,400,293,1
20090,72,346,3
20091,194,286,4
20092,936,313,6
20093,1269,287,5
20094,400,292,1
20095,194,286,4
20096,72,346,3
20097,936,313,6
20098,1269,287,5
20099,400,291,1
20100,71,346,3
20101,194,286,4
20102,937,313,6
20103,1270,288,5
20104,400,292,1
20105,71,347,3
20106,193,286,4
20107,936,313,6
20108,1269,287,5
20109,400,292,1
20110,72,346,3
20111,194,286,4
20112,938,313,6
20113,1270,287,5
20114,400,291,1
20115,71,346,3
20116,193,287,4
20117,938,313,6
20118,1270,287,5
20119,400,292,1
20120,73,345,3
20121,194,286,4
20122,937,313,6
20123,1270,287,5
20124,400,291,1
20125,194,286,4
20126,72,345,3
20127,937,313,6
20128,1270,287,5
20129,400,292,1
20130,72,345,3
20131,194,286,4
20132,938,313,6
20133,1269,287,5
20134,400,292,1
20135,72,346,3
20136,193,287,4
20137,1269,287,5
20138,937,314,6
20139,400,293,1
20140,72,349,3
20141,194,287,4
20142,938,314,6
20143,1270,289,5
20144,400,293,1
20145,71,348,3
20146,194,287,4
20147,936,314,6
20148,1270,288,5
20149,400,292,1
20150,72,346,3
20151,194,287,4
20152,937,313,6
20153,1270,287,5
20154,400,292,1
20155,68,346,3
20156,193,287,4
20157,938,313,6
20158,1269,287,5
20159,400,292,1
20160,69,346,3
20161,194,287,4
20162,937,314,6
20163,1270,287,5
20164,400,293,1
20165,70,347,3
20166,194,287,4
20167,937,314,6
20168,1270,289,5
20169,71,351,3
20170,225,288,4
20171,938,315,6
20172,1270,289,5
20173,400,327,1
20174,204,287,4
20175,71,349,3
20176,937,314,6
20177,1270,288,5
20178,400,326,1
20179,204,287,4
20180,71,346,3
20181,937,314,6
20182,400,326,1
20183,1270,288,5
20184,72,346,3
20185,203,286,4
20186,937,313,6
20187,1269,287,5
20188,400,325,1
20189,203,287,4
20190,73,346,3
20191,936,313,6
20192,400,325,1
20193,1269,287,5
20194,203,286,4
20195,72,346,3
20196,936,313,6
20197,1269,287,5
20198,72,346,3
20199,224,287,4
20200,936,313,6
20201,1269,288,5
20202,72,346,3
20203,225,287,4
20204,937,313,6
20205,1269,288,5
20206,71,348,3
20207,225,287,4
20208,936,314,6
20209,1270,288,5
20210,68,348,3
20211,225,288,4
20212,638,323,0
20213,1270,288,5
20214,937,314,6
20215,224,288,4
20216,69,349,3
20217,937,313,6
20218,638,320,0
20219,1270,288,5
20220,225,288,4
20221,72,348,3
20222,638,321,0
20223,937,313,6
20224,1269,287,5
20225,72,347,3
20226,224,287,4
20227,637,321,0
20228,937,313,6
20229,1269,287,5
20230,72,346,3
20231,224,288,4
20232,637,321,0
20233,936,313,6
20234,1269,287,5
20235,72,347,3
20236,225,287,4
20237,638,320,0
20238,937,313,6
20239,1269,287,5
20240,72,347,3
20241,224,287,4
20242,638,320,0
20243,937,313,6
20244,1269,287,5
20245,72,347,3
20246,225,287,4
20247,937,313,6
20248,638,321,0
20249,1269,287,5
20250,225,288,4
20251,72,345,3
20252,638,321,0
20253,937,313,6
20254,1269,287,5
20255,224,287,4
20256,72,346,3
20257,639,320,0
20258,937,313,6
20259,1269,287,5
20260,224,287,4
20261,72,347,3
20262,638,320,0
20263,936,313,6
20264,1269,287,5
20265,71,347,3
20266,225,287,4
20267,637,320,0
20268,937,313,6
20269,1269,288,5
20270,72,346,3
20271,225,287,4
20272,936,313,6
20273,1270,287,5
20274,638,320,0
20275,70,345,3
20276,224,287,4
20277,637,320,0
20278,938,312,6
20279,1270,287,5
20280,71,345,3
20281,224,287,4
20282,937,312,6
20283,637,320,0
20284,1269,287,5
20285,68,346,3
20286,224,287,4
20287,637,320,0
20288,936,312,6
20289,1269,287,5
20290,71,345,3
20291,224,287,4
20292,637,320,0
20293,937,312,6
20294,1269,287,5
20295,70,346,3
20296,224,287,4
20297,638,320,0
20298,937,312,6
20299,1269,286,5
20300,70,345,3
20301,225,287,4
20302,635,295,0
20303,1269,288,5
20304,635,296,0
20305,1269,288,5
20306,635,297,0
20307,1269,288,5
20308,636,299,0
20309,1269,287,5
20310,635,296,0
20311,1269,288,5
20312,635,299,0
20313,1269,288,5
20314,635,298,0
20315,1268,287,5
20316,634,298,0
20317,1268,287,5
20318,1269,288,5
20319,635,295,0
20320,635,297,0
20321,1268,288,5
20322,1269,288,5
20323,635,302,0
20324,635,301,0
20325,1269,289,5
20326,635,300,0
20327,1269,288,5
20328,635,296,0
20329,1268,289,5
20330,635,295,0
20331,1269,288,5
20332,635,294,0
20333,1269,288,5
20334,636,296,0
20335,1269,288,5
20336,636,298,0
20337,1269,288,5
20338,636,296,0
20339,1269,288,5
20340,635,294,0
20341,1268,287,5
20342,637,299,0
20343,1269,289,5
20344,638,304,0
20345,1270,290,5
20346,637,298,0
20347,1270,289,5
20348,637,299,0
20349,1270,289,5
20350,636,298,0
20351,1269,288,5
20352,636,296,0
20353,1269,288,5
20354,635,296,0
20355,1269,289,5
20356,636,298,0
20357,1270,288,5
20358,636,301,0
20359,1270,291,5
20360,636,310,0
20361,1269,289,5
20362,636,300,0
20363,1270,289,5
20364,636,296,0
20365,1270,289,5
20366,636,313,0
20367,1269,290,5
20368,636,305,0
20369,1270,291,5
20370,635,305,0
20371,1270,298,5
20372,1270,296,5
20373,1270,300,5
20374,1269,306,5
20375,1269,296,5
20376,1269,307,5
20377,1270,301,5
20378,1269,309,5
20379,1269,294,5
20380,1269,291,5
20381,1269,289,5
20382,1269,288,5
20383,1269,288,5
20384,1269,288,5
20385,1269,288,5
20386,1270,288,5
20387,1269,288,5
20388,1269,288,5
20389,1269,288,5
20390,1270,289,5
20391,1270,293,5
20392,1270,294,5
20393,1269,289,5
20394,1270,289,5
20395,1269,288,5
20396,1270,288,5
20397,1270,288,5
20398,1268,287,5
20399,1269,289,5
20400,1269,290,5
20401,1270,292,5
20402,1270,291,5
20403,1270,291,5
20404,1270,290,5
20405,1269,289,5
20406,1269,289,5
20407,1269,289,5
20408,1269,289,5
20409,1269,288,5
20410,1269,288,5
20411,1269,288,5
20412,1269,288,5
20413,1269,287,5
20414,95,347,3
20415,1269,287,5
20416,95,349,3
20417,1269,287,5
20418,95,347,3
20419,1269,287,5
20420,95,348,3
20421,1269,287,5
20422,95,348,3
20423,1269,288,5
20424,1269,287,5
20425,95,348,3
20426,1268,287,5
20427,95,345,3
20428,1269,287,5
20429,95,347,3
20430,1269,287,5
20431,95,347,3
20432,657,300,0
20433,1269,288,5
20434,95,347,3
20435,646,300,0
20436,1269,287,5
20437,95,347,3
20438,645,300,0
20439,96,347,3
20440,1269,287,5
20441,645,300,0
20442,95,346,3
20443,1269,288,5
20444,645,300,0
20445,1269,288,5
20446,95,348,3
20447,646,300,0
20448,95,347,3
20449,1269,287,5
20450,645,300,0
20451,95,347,3
20452,1269,288,5
20453,645,300,0
20454,95,346,3
20455,1269,288,5
20456,645,299,0
20457,95,346,3
20458,1269,287,5
20459,645,299,0
20460,95,347,3
20461,1269,288,5
20462,645,299,0
20463,1269,287,5
20464,95,347,3
20465,645,299,0
20466,1269,287,5
20467,95,346,3
20468,645,301,0
20469,95,344,3
20470,1270,288,5
20471,645,300,0
20472,1269,288,5
20473,95,343,3
20474,645,299,0
20475,1269,287,5
20476,95,343,3
20477,645,299,0
20478,1269,288,5
20479,95,344,3
20480,646,300,0
20481,1269,287,5
20482,95,345,3
20483,645,299,0
20484,95,344,3
20485,1269,287,5
20486,646,299,0
20487,1269,288,5
20488,95,345,3
20489,645,300,0
20490,1269,287,5
20491,95,344,3
20492,645,299,0
20493,95,344,3
20494,1269,287,5
20495,646,299,0
20496,1269,287,5
20497,95,344,3
20498,645,300,0
20499,1269,287,5
20500,95,345,3
20501,645,300,0
20502,1269,287,5
20503,95,343,3
20504,646,300,0
20505,95,344,3
20506,1269,287,5
20507,618,729,-1
20508,646,298,0
20509,95,345,3
20510,1269,287,5
20511,325,356,1
20512,639,300,0
20513,931,289,6
20514,1269,287,5
20515,95,345,3
20516,639,299,0
20517,930,287,6
20518,1269,287,5
20519,378,297,1
20520,96,346,3
20521,639,299,0
20522,930,287,6
20523,1269,287,5
20524,378,297,1
20525,95,345,3
20526,638,300,0
20527,931,287,6
20528,1269,287,5
20529,95,346,3
20530,638,300,0
20531,929,287,6
20532,1269,288,5
20533,95,347,3
20534,930,287,6
20535,638,300,0
20536,1269,288,5
20537,95,346,3
20538,931,287,6
20539,638,300,0
20540,1269,288,5
20541,95,347,3
20542,930,288,6
20543,638,300,0
20544,1269,287,5
20545,95,347,3
20546,930,287,6
20547,639,300,0
20548,1269,287,5
20549,95,346,3
20550,638,301,0
20551,931,288,6
20552,1269,288,5
20553,95,346,3
20554,931,288,6
20555,638,301,0
20556,1269,288,5
20557,95,347,3
20558,931,288,6
20559,638,300,0
20560,1269,288,5
20561,95,343,3
20562,639,300,0
20563,931,288,6
20564,1270,288,5
20565,96,345,3
20566,930,288,6
20567,638,301,0
20568,1270,288,5
20569,95,343,3
20570,930,288,6
20571,638,300,0
20572,1270,288,5
20573,95,344,3
20574,931,288,6
20575,638,300,0
20576,96,343,3
20577,1269,288,5
20578,930,288,6
20579,638,300,0
20580,1269,288,5
20581,95,344,3
20582,931,287,6
20583,638,301,0
20584,1269,288,5
20585,95,344,3
20586,931,288,6
20587,638,300,0
20588,1269,287,5
20589,95,344,3
20590,930,288,6
20591,637,300,0
20592,1270,287,5
20593,95,344,3
20594,931,288,6
20595,638,301,0
20596,1269,287,5
20597,94,344,3
20598,930,287,6
20599,638,300,0
20600,1269,288,5
20601,95,344,3
20602,930,287,6
20603,638,301,0
20604,1269,288,5
20605,95,345,3
20606,930,288,6
20607,262,528,-1
20608,639,300,0
20609,1269,288,5
20610,95,344,3
20611,639,300,0
20612,929,287,6
20613,401,286,1
20614,1269,288,5
20615,95,343,3
20616,639,300,0
20617,1269,287,5
20618,929,287,6
20619,401,286,1
20620,95,346,3
20621,930,287,6
20622,640,299,0
20623,401,286,1
20624,1269,287,5
20625,95,346,3
20626,640,300,0
20627,931,287,6
20628,1269,287,5
20629,400,286,1
20630,96,346,3
20631,639,300,0
20632,931,287,6
20633,401,286,1
20634,1269,288,5
20635,96,347,3
20636,639,300,0
20637,929,288,6
20638,401,286,1
20639,1269,288,5
20640,95,344,3
20641,639,300,0
20642,930,288,6
20643,1269,288,5
20644,401,286,1
20645,95,344,3
20646,639,301,0
20647,931,287,6
20648,402,286,1
20649,1269,288,5
20650,96,344,3
20651,639,300,0
20652,931,288,6
20653,1269,288,5
20654,402,286,1
20655,95,346,3
20656,639,299,0
20657,930,288,6
20658,401,288,1
20659,1270,288,5
20660,95,346,3
20661,639,301,0
20662,401,289,1
20663,932,291,6
20664,1269,290,5
20665,96,346,3
20666,640,303,0
20667,402,289,1
20668,932,292,6
20669,1270,291,5
20670,96,346,3
20671,402,290,1
20672,640,303,0
20673,1270,291,5
20674,96,347,3
20675,933,292,6
20676,640,303,0
20677,1270,292,5
20678,402,291,1
20679,932,292,6
20680,96,349,3
20681,640,301,0
20682,931,290,6
20683,1270,290,5
20684,402,288,1
20685,96,347,3
20686,640,301,0
20687,931,289,6
20688,401,287,1
20689,96,347,3
20690,1246,309,5
20691,640,301,0
20692,930,289,6
20693,1269,288,5
20694,402,288,1
20695,96,347,3
20696,639,301,0
20697,930,288,6
20698,1269,288,5
20699,402,287,1
20700,96,346,3
20701,639,300,0
20702,930,288,6
20703,1270,289,5
20704,401,286,1
20705,96,345,3
20706,929,288,6
20707,639,300,0
20708,1270,288,5
20709,402,287,1
20710,96,345,3
20711,86,880,-1
20712,930,287,6
20713,639,300,0
20714,1269,288,5
20715,401,287,1
20716,178,310,4
20717,58,343,3
20718,14,231,3
20719,930,288,6
20720,640,300,0
20721,1270,288,5
20722,401,286,1
20723,178,310,4
20724,57,342,3
20725,14,231,3
20726,930,287,6
20727,1270,288,5
20728,639,299,0
20729,401,286,1
20730,179,310,4
20731,57,342,3
20732,929,288,6
20733,1269,288,5
20734,639,300,0
20735,401,286,1
20736,179,310,4
20737,57,343,3
20738,930,287,6
20739,640,300,0
20740,1269,288,5
20741,401,287,1
20742,178,311,4
20743,57,342,3
20744,930,287,6
20745,639,300,0
20746,1269,288,5
20747,401,286,1
20748,179,310,4
20749,57,343,3
20750,639,300,0
20751,930,287,6
20752,401,286,1
20753,1269,288,5
20754,178,311,4
20755,57,341,3
20756,929,288,6
20757,639,300,0
20758,1269,288,5
20759,402,285,1
20760,179,311,4
20761,57,341,3
20762,640,299,0
20763,931,288,6
20764,1269,288,5
20765,402,286,1
20766,178,311,4
20767,57,342,3
20768,639,299,0
20769,930,288,6
20770,401,286,1
20771,1269,288,5
20772,178,312,4
20773,57,344,3
20774,642,300,0
20775,1270,288,5
20776,401,287,1
20777,931,288,6
20778,83,534,-1
20779,96,287,3
20780,639,300,0
20781,931,288,6
20782,402,286,1
20783,1270,288,5
20784,25,273,3
20785,930,288,6
20786,639,300,0
20787,1269,288,5
20788,402,285,1
20789,25,273,3
20790,930,288,6
20791,639,300,0
20792,1269,288,5
20793,402,286,1
20794,25,273,3
20795,930,288,6
20796,640,300,0
20797,1269,288,5
20798,402,286,1
20799,640,299,0
20800,930,288,6
20801,1269,288,5
20802,401,286,1
20803,639,300,0
20804,930,287,6
20805,1269,288,5
20806,402,286,1
20807,24,273,3
20808,640,300,0
20809,1269,288,5
20810,930,287,6
20811,402,286,1
20812,639,300,0
20813,930,287,6
20814,1269,288,5
20815,402,286,1
20816,26,274,3
20817,930,287,6
20818,640,300,0
20819,1269,288,5
20820,402,286,1
20821,930,287,6
20822,639,300,0
20823,1269,288,5
20824,402,286,1
20825,930,287,6
20826,640,300,0
20827,1269,288,5
20828,402,286,1
20829,24,274,3
20830,930,287,6
20831,640,300,0
20832,1269,288,5
20833,402,286,1
20834,24,274,3
20835,639,300,0
20836,1269,288,5
20837,930,287,6
20838,402,286,1
20839,24,274,3
20840,930,288,6
20841,640,300,0
20842,1269,288,5
20843,402,287,1
20844,24,275,3
20845,929,287,6
20846,640,300,0
20847,1269,287,5
20848,401,286,1
20849,24,275,3
20850,930,287,6
20851,640,300,0
20852,1269,288,5
20853,402,286,1
20854,24,274,3
20855,931,287,6
20856,640,300,0
20857,1269,288,5
20858,402,286,1
20859,25,274,3
20860,929,287,6
20861,639,300,0
20862,1269,288,5
20863,401,286,1
20864,78,835,-1
20865,24,274,3
20866,930,287,6
20867,640,300,0
20868,1270,288,5
20869,401,287,1
20870,169,344,4
20871,25,274,3
20872,639,300,0
20873,931,288,6
