ID,x1,y1,x2,y2,x3,y3,x4,y4,x_centroide,y_centroide,fecha_hora,nom_img,camara,posicion_camara
4797,712,11,712,521,1160,521,1160,11,936,266,2023-06-23 12-54-25,IMGP1_2023-06-23_12-54-25,cam1,p1
4798,1480,1,1480,542,1842,542,1842,1,1661,271,2023-06-23 12-54-25,IMGP1_2023-06-23_12-54-25,cam1,p1
4799,47,116,47,455,353,455,353,116,200,285,2023-06-23 12-54-25,IMGP1_2023-06-23_12-54-25,cam1,p1
4800,210,75,210,497,613,497,613,75,412,286,2023-06-23 12-54-25,IMGP1_2023-06-23_12-54-25,cam1,p1
4801,0,129,0,498,176,498,176,129,88,314,2023-06-23 12-54-25,IMGP1_2023-06-23_12-54-25,cam1,p1
4802,1066,1,1066,535,1502,535,1502,1,1284,268,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4803,711,10,711,522,1159,522,1159,10,935,266,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4804,1480,1,1480,541,1841,541,1841,1,1661,271,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4805,0,129,0,498,177,498,177,129,88,314,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4806,47,116,47,455,353,455,353,116,200,286,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4807,210,76,210,497,613,497,613,76,412,286,2023-06-23 12-55-25,IMGP1_2023-06-23_12-55-25,cam1,p1
4808,1066,1,1066,535,1502,535,1502,1,1284,268,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4809,1479,0,1479,542,1841,542,1841,0,1660,271,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4810,711,11,711,521,1160,521,1160,11,936,266,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4811,48,116,48,455,353,455,353,116,200,285,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4812,211,76,211,497,613,497,613,76,412,287,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4813,0,329,0,496,54,496,54,329,27,412,2023-06-23 12-56-25,IMGP1_2023-06-23_12-56-25,cam1,p1
4814,1065,1,1065,536,1505,536,1505,1,1285,268,2023-06-23 12-57-25,IMGP1_2023-06-23_12-57-25,cam1,p1
4815,711,11,711,522,1160,522,1160,11,936,266,2023-06-23 12-57-25,IMGP1_2023-06-23_12-57-25,cam1,p1
4816,1480,0,1480,543,1841,543,1841,0,1661,271,2023-06-23 12-57-25,IMGP1_2023-06-23_12-57-25,cam1,p1
4817,48,115,48,455,352,455,352,115,200,285,2023-06-23 12-57-25,IMGP1_2023-06-23_12-57-25,cam1,p1
4818,211,76,211,497,614,497,614,76,412,287,2023-06-23 12-57-25,IMGP1_2023-06-23_12-57-25,cam1,p1
4819,1066,0,1066,535,1502,535,1502,0,1284,268,2023-06-23 12-58-25,IMGP1_2023-06-23_12-58-25,cam1,p1
4820,712,10,712,521,1160,521,1160,10,936,266,2023-06-23 12-58-25,IMGP1_2023-06-23_12-58-25,cam1,p1
4821,1480,0,1480,542,1841,542,1841,0,1660,271,2023-06-23 12-58-25,IMGP1_2023-06-23_12-58-25,cam1,p1
4822,210,76,210,498,613,498,613,76,412,287,2023-06-23 12-58-25,IMGP1_2023-06-23_12-58-25,cam1,p1
4823,50,116,50,455,352,455,352,116,201,285,2023-06-23 12-58-25,IMGP1_2023-06-23_12-58-25,cam1,p1
4824,1065,0,1065,536,1502,536,1502,0,1284,268,2023-06-23 12-59-25,IMGP1_2023-06-23_12-59-25,cam1,p1
4825,711,10,711,522,1160,522,1160,10,936,266,2023-06-23 12-59-25,IMGP1_2023-06-23_12-59-25,cam1,p1
4826,1479,0,1479,543,1841,543,1841,0,1660,271,2023-06-23 12-59-25,IMGP1_2023-06-23_12-59-25,cam1,p1
4827,210,75,210,497,613,497,613,75,411,286,2023-06-23 12-59-25,IMGP1_2023-06-23_12-59-25,cam1,p1
4828,47,116,47,456,353,456,353,116,200,286,2023-06-23 12-59-25,IMGP1_2023-06-23_12-59-25,cam1,p1
4829,1065,1,1065,536,1503,536,1503,1,1284,268,2023-06-23 13-00-25,IMGP1_2023-06-23_13-00-25,cam1,p1
4830,711,11,711,521,1159,521,1159,11,935,266,2023-06-23 13-00-25,IMGP1_2023-06-23_13-00-25,cam1,p1
4831,1480,0,1480,543,1841,543,1841,0,1661,272,2023-06-23 13-00-25,IMGP1_2023-06-23_13-00-25,cam1,p1
4832,211,76,211,498,613,498,613,76,412,287,2023-06-23 13-00-25,IMGP1_2023-06-23_13-00-25,cam1,p1
4833,46,116,46,455,353,455,353,116,200,286,2023-06-23 13-00-25,IMGP1_2023-06-23_13-00-25,cam1,p1
4834,1065,1,1065,536,1504,536,1504,1,1285,268,2023-06-23 13-01-25,IMGP1_2023-06-23_13-01-25,cam1,p1
4835,1479,0,1479,542,1840,542,1840,0,1660,271,2023-06-23 13-01-25,IMGP1_2023-06-23_13-01-25,cam1,p1
4836,711,10,711,521,1161,521,1161,10,936,266,2023-06-23 13-01-25,IMGP1_2023-06-23_13-01-25,cam1,p1
4837,211,76,211,497,614,497,614,76,412,286,2023-06-23 13-01-25,IMGP1_2023-06-23_13-01-25,cam1,p1
4838,46,116,46,455,354,455,354,116,200,286,2023-06-23 13-01-25,IMGP1_2023-06-23_13-01-25,cam1,p1
4839,1066,0,1066,535,1506,535,1506,0,1286,268,2023-06-23 13-02-25,IMGP1_2023-06-23_13-02-25,cam1,p1
4840,711,11,711,521,1158,521,1158,11,934,266,2023-06-23 13-02-25,IMGP1_2023-06-23_13-02-25,cam1,p1
4841,1480,0,1480,542,1841,542,1841,0,1660,271,2023-06-23 13-02-25,IMGP1_2023-06-23_13-02-25,cam1,p1
4842,47,116,47,455,353,455,353,116,200,286,2023-06-23 13-02-25,IMGP1_2023-06-23_13-02-25,cam1,p1
4843,211,76,211,496,613,496,613,76,412,286,2023-06-23 13-02-25,IMGP1_2023-06-23_13-02-25,cam1,p1
4844,1065,0,1065,536,1504,536,1504,0,1285,268,2023-06-23 13-03-25,IMGP1_2023-06-23_13-03-25,cam1,p1
4845,711,11,711,521,1162,521,1162,11,937,266,2023-06-23 13-03-25,IMGP1_2023-06-23_13-03-25,cam1,p1
4846,1479,0,1479,542,1841,542,1841,0,1660,271,2023-06-23 13-03-25,IMGP1_2023-06-23_13-03-25,cam1,p1
4847,210,76,210,497,613,497,613,76,412,286,2023-06-23 13-03-25,IMGP1_2023-06-23_13-03-25,cam1,p1
4848,47,117,47,455,354,455,354,117,201,286,2023-06-23 13-03-25,IMGP1_2023-06-23_13-03-25,cam1,p1
4849,1066,0,1066,535,1502,535,1502,0,1284,268,2023-06-23 13-04-25,IMGP1_2023-06-23_13-04-25,cam1,p1
4850,711,10,711,521,1162,521,1162,10,937,266,2023-06-23 13-04-25,IMGP1_2023-06-23_13-04-25,cam1,p1
4851,1480,1,1480,542,1841,542,1841,1,1660,271,2023-06-23 13-04-25,IMGP1_2023-06-23_13-04-25,cam1,p1
4852,49,116,49,455,354,455,354,116,201,286,2023-06-23 13-04-25,IMGP1_2023-06-23_13-04-25,cam1,p1
4853,210,76,210,497,613,497,613,76,411,287,2023-06-23 13-04-25,IMGP1_2023-06-23_13-04-25,cam1,p1
4854,1066,1,1066,536,1508,536,1508,1,1287,268,2023-06-23 13-05-25,IMGP1_2023-06-23_13-05-25,cam1,p1
4855,1479,0,1479,542,1840,542,1840,0,1660,271,2023-06-23 13-05-25,IMGP1_2023-06-23_13-05-25,cam1,p1
4856,712,12,712,522,1160,522,1160,12,936,267,2023-06-23 13-05-25,IMGP1_2023-06-23_13-05-25,cam1,p1
4857,210,76,210,500,612,500,612,76,411,288,2023-06-23 13-05-25,IMGP1_2023-06-23_13-05-25,cam1,p1
4858,46,115,46,456,352,456,352,115,199,286,2023-06-23 13-05-25,IMGP1_2023-06-23_13-05-25,cam1,p1
4859,1065,1,1065,537,1503,537,1503,1,1284,269,2023-06-23 13-06-25,IMGP1_2023-06-23_13-06-25,cam1,p1
4860,711,12,711,521,1161,521,1161,12,936,267,2023-06-23 13-06-25,IMGP1_2023-06-23_13-06-25,cam1,p1
4861,1480,0,1480,543,1840,543,1840,0,1660,272,2023-06-23 13-06-25,IMGP1_2023-06-23_13-06-25,cam1,p1
4862,210,77,210,499,613,499,613,77,412,288,2023-06-23 13-06-25,IMGP1_2023-06-23_13-06-25,cam1,p1
4863,48,116,48,453,353,453,353,116,200,285,2023-06-23 13-06-25,IMGP1_2023-06-23_13-06-25,cam1,p1
4864,1066,1,1066,536,1504,536,1504,1,1285,269,2023-06-23 13-07-25,IMGP1_2023-06-23_13-07-25,cam1,p1
4865,711,12,711,522,1161,522,1161,12,936,267,2023-06-23 13-07-25,IMGP1_2023-06-23_13-07-25,cam1,p1
4866,1479,0,1479,543,1842,543,1842,0,1660,272,2023-06-23 13-07-25,IMGP1_2023-06-23_13-07-25,cam1,p1
4867,210,76,210,500,614,500,614,76,412,288,2023-06-23 13-07-25,IMGP1_2023-06-23_13-07-25,cam1,p1
4868,48,116,48,455,353,455,353,116,200,285,2023-06-23 13-07-25,IMGP1_2023-06-23_13-07-25,cam1,p1
4869,1066,1,1066,538,1506,538,1506,1,1286,269,2023-06-23 13-08-26,IMGP1_2023-06-23_13-08-26,cam1,p1
4870,711,13,711,524,1161,524,1161,13,936,268,2023-06-23 13-08-26,IMGP1_2023-06-23_13-08-26,cam1,p1
4871,1480,0,1480,543,1840,543,1840,0,1660,272,2023-06-23 13-08-26,IMGP1_2023-06-23_13-08-26,cam1,p1
4872,211,78,211,500,612,500,612,78,412,289,2023-06-23 13-08-26,IMGP1_2023-06-23_13-08-26,cam1,p1
4873,48,116,48,457,352,457,352,116,200,286,2023-06-23 13-08-26,IMGP1_2023-06-23_13-08-26,cam1,p1
4874,1065,1,1065,537,1504,537,1504,1,1285,269,2023-06-23 13-09-26,IMGP1_2023-06-23_13-09-26,cam1,p1
4875,711,13,711,523,1161,523,1161,13,936,268,2023-06-23 13-09-26,IMGP1_2023-06-23_13-09-26,cam1,p1
4876,1480,0,1480,544,1841,544,1841,0,1660,272,2023-06-23 13-09-26,IMGP1_2023-06-23_13-09-26,cam1,p1
4877,49,116,49,457,353,457,353,116,201,287,2023-06-23 13-09-26,IMGP1_2023-06-23_13-09-26,cam1,p1
4878,211,78,211,500,613,500,613,78,412,289,2023-06-23 13-09-26,IMGP1_2023-06-23_13-09-26,cam1,p1
4879,1066,1,1066,538,1511,538,1511,1,1288,269,2023-06-23 13-10-26,IMGP1_2023-06-23_13-10-26,cam1,p1
4880,1479,0,1479,543,1840,543,1840,0,1659,272,2023-06-23 13-10-26,IMGP1_2023-06-23_13-10-26,cam1,p1
4881,711,14,711,524,1160,524,1160,14,935,269,2023-06-23 13-10-26,IMGP1_2023-06-23_13-10-26,cam1,p1
4882,211,78,211,501,613,501,613,78,412,290,2023-06-23 13-10-26,IMGP1_2023-06-23_13-10-26,cam1,p1
4883,48,117,48,458,353,458,353,117,200,287,2023-06-23 13-10-26,IMGP1_2023-06-23_13-10-26,cam1,p1
4884,1065,1,1065,539,1513,539,1513,1,1289,270,2023-06-23 13-11-26,IMGP1_2023-06-23_13-11-26,cam1,p1
4885,711,15,711,525,1162,525,1162,15,936,270,2023-06-23 13-11-26,IMGP1_2023-06-23_13-11-26,cam1,p1
4886,210,79,210,501,613,501,613,79,411,290,2023-06-23 13-11-26,IMGP1_2023-06-23_13-11-26,cam1,p1
4887,1479,0,1479,545,1839,545,1839,0,1659,272,2023-06-23 13-11-26,IMGP1_2023-06-23_13-11-26,cam1,p1
4888,48,117,48,459,353,459,353,117,200,288,2023-06-23 13-11-26,IMGP1_2023-06-23_13-11-26,cam1,p1
4889,1065,1,1065,538,1509,538,1509,1,1287,269,2023-06-23 13-12-26,IMGP1_2023-06-23_13-12-26,cam1,p1
4890,711,15,711,525,1159,525,1159,15,935,270,2023-06-23 13-12-26,IMGP1_2023-06-23_13-12-26,cam1,p1
4891,210,78,210,500,612,500,612,78,411,289,2023-06-23 13-12-26,IMGP1_2023-06-23_13-12-26,cam1,p1
4892,1479,0,1479,546,1841,546,1841,0,1660,273,2023-06-23 13-12-26,IMGP1_2023-06-23_13-12-26,cam1,p1
4893,46,117,46,455,354,455,354,117,200,286,2023-06-23 13-12-26,IMGP1_2023-06-23_13-12-26,cam1,p1
4894,1066,1,1066,536,1503,536,1503,1,1284,268,2023-06-23 13-13-26,IMGP1_2023-06-23_13-13-26,cam1,p1
4895,711,13,711,522,1158,522,1158,13,935,267,2023-06-23 13-13-26,IMGP1_2023-06-23_13-13-26,cam1,p1
4896,1480,0,1480,542,1841,542,1841,0,1660,271,2023-06-23 13-13-26,IMGP1_2023-06-23_13-13-26,cam1,p1
4897,46,118,46,455,353,455,353,118,200,287,2023-06-23 13-13-26,IMGP1_2023-06-23_13-13-26,cam1,p1
4898,211,77,211,500,613,500,613,77,412,288,2023-06-23 13-13-26,IMGP1_2023-06-23_13-13-26,cam1,p1
4899,1067,1,1067,537,1505,537,1505,1,1286,269,2023-06-23 13-14-26,IMGP1_2023-06-23_13-14-26,cam1,p1
4900,712,12,712,522,1160,522,1160,12,936,267,2023-06-23 13-14-26,IMGP1_2023-06-23_13-14-26,cam1,p1
4901,1480,0,1480,543,1842,543,1842,0,1661,272,2023-06-23 13-14-26,IMGP1_2023-06-23_13-14-26,cam1,p1
4902,211,77,211,501,616,501,616,77,413,289,2023-06-23 13-14-26,IMGP1_2023-06-23_13-14-26,cam1,p1
4903,47,116,47,455,354,455,354,116,200,286,2023-06-23 13-14-26,IMGP1_2023-06-23_13-14-26,cam1,p1
4904,1067,1,1067,538,1504,538,1504,1,1285,269,2023-06-23 13-15-26,IMGP1_2023-06-23_13-15-26,cam1,p1
4905,211,78,211,501,612,501,612,78,412,289,2023-06-23 13-15-26,IMGP1_2023-06-23_13-15-26,cam1,p1
4906,712,14,712,524,1163,524,1163,14,938,269,2023-06-23 13-15-26,IMGP1_2023-06-23_13-15-26,cam1,p1
4907,1479,0,1479,544,1840,544,1840,0,1659,272,2023-06-23 13-15-26,IMGP1_2023-06-23_13-15-26,cam1,p1
4908,48,116,48,457,353,457,353,116,200,287,2023-06-23 13-15-26,IMGP1_2023-06-23_13-15-26,cam1,p1
4909,1067,0,1067,539,1503,539,1503,0,1285,270,2023-06-23 13-16-26,IMGP1_2023-06-23_13-16-26,cam1,p1
4910,711,16,711,526,1158,526,1158,16,934,271,2023-06-23 13-16-26,IMGP1_2023-06-23_13-16-26,cam1,p1
4911,211,79,211,501,613,501,613,79,412,290,2023-06-23 13-16-26,IMGP1_2023-06-23_13-16-26,cam1,p1
4912,1480,0,1480,546,1841,546,1841,0,1661,273,2023-06-23 13-16-26,IMGP1_2023-06-23_13-16-26,cam1,p1
4913,47,117,47,456,354,456,354,117,200,286,2023-06-23 13-16-26,IMGP1_2023-06-23_13-16-26,cam1,p1
4914,1066,1,1066,539,1506,539,1506,1,1286,270,2023-06-23 13-17-26,IMGP1_2023-06-23_13-17-26,cam1,p1
4915,711,15,711,525,1160,525,1160,15,936,270,2023-06-23 13-17-26,IMGP1_2023-06-23_13-17-26,cam1,p1
4916,1480,0,1480,547,1842,547,1842,0,1661,274,2023-06-23 13-17-26,IMGP1_2023-06-23_13-17-26,cam1,p1
4917,211,79,211,501,613,501,613,79,412,290,2023-06-23 13-17-26,IMGP1_2023-06-23_13-17-26,cam1,p1
4918,49,118,49,459,353,459,353,118,201,288,2023-06-23 13-17-26,IMGP1_2023-06-23_13-17-26,cam1,p1
4919,1065,1,1065,539,1532,539,1532,1,1298,270,2023-06-23 13-18-26,IMGP1_2023-06-23_13-18-26,cam1,p1
4920,710,14,710,524,1161,524,1161,14,936,269,2023-06-23 13-18-26,IMGP1_2023-06-23_13-18-26,cam1,p1
4921,211,79,211,501,612,501,612,79,411,290,2023-06-23 13-18-26,IMGP1_2023-06-23_13-18-26,cam1,p1
4922,1480,1,1480,545,1840,545,1840,1,1660,273,2023-06-23 13-18-26,IMGP1_2023-06-23_13-18-26,cam1,p1
4923,48,117,48,457,353,457,353,117,201,287,2023-06-23 13-18-26,IMGP1_2023-06-23_13-18-26,cam1,p1
4924,1065,1,1065,538,1504,538,1504,1,1284,269,2023-06-23 13-19-26,IMGP1_2023-06-23_13-19-26,cam1,p1
4925,711,13,711,523,1161,523,1161,13,936,268,2023-06-23 13-19-26,IMGP1_2023-06-23_13-19-26,cam1,p1
4926,1480,0,1480,544,1842,544,1842,0,1661,272,2023-06-23 13-19-26,IMGP1_2023-06-23_13-19-26,cam1,p1
4927,210,77,210,500,612,500,612,77,411,289,2023-06-23 13-19-26,IMGP1_2023-06-23_13-19-26,cam1,p1
4928,47,118,47,457,353,457,353,118,200,288,2023-06-23 13-19-26,IMGP1_2023-06-23_13-19-26,cam1,p1
4929,1066,1,1066,536,1503,536,1503,1,1284,269,2023-06-23 13-20-26,IMGP1_2023-06-23_13-20-26,cam1,p1
4930,712,12,712,523,1160,523,1160,12,936,267,2023-06-23 13-20-26,IMGP1_2023-06-23_13-20-26,cam1,p1
4931,210,76,210,499,614,499,614,76,412,288,2023-06-23 13-20-26,IMGP1_2023-06-23_13-20-26,cam1,p1
4932,1481,0,1481,544,1842,544,1842,0,1662,272,2023-06-23 13-20-26,IMGP1_2023-06-23_13-20-26,cam1,p1
4933,1066,0,1066,535,1503,535,1503,0,1284,268,2023-06-23 13-21-26,IMGP1_2023-06-23_13-21-26,cam1,p1
4934,1480,0,1480,541,1842,541,1842,0,1661,271,2023-06-23 13-21-26,IMGP1_2023-06-23_13-21-26,cam1,p1
4935,712,11,712,521,1160,521,1160,11,936,266,2023-06-23 13-21-26,IMGP1_2023-06-23_13-21-26,cam1,p1
4936,209,76,209,498,613,498,613,76,411,287,2023-06-23 13-21-26,IMGP1_2023-06-23_13-21-26,cam1,p1
4937,1065,0,1065,535,1503,535,1503,0,1284,268,2023-06-23 13-22-27,IMGP1_2023-06-23_13-22-27,cam1,p1
4938,1479,0,1479,542,1841,542,1841,0,1660,271,2023-06-23 13-22-27,IMGP1_2023-06-23_13-22-27,cam1,p1
4939,711,10,711,522,1158,522,1158,10,934,266,2023-06-23 13-22-27,IMGP1_2023-06-23_13-22-27,cam1,p1
4940,209,76,209,498,613,498,613,76,411,287,2023-06-23 13-22-27,IMGP1_2023-06-23_13-22-27,cam1,p1
4941,1066,0,1066,536,1502,536,1502,0,1284,268,2023-06-23 13-23-27,IMGP1_2023-06-23_13-23-27,cam1,p1
4942,711,10,711,521,1160,521,1160,10,936,266,2023-06-23 13-23-27,IMGP1_2023-06-23_13-23-27,cam1,p1
4943,1480,1,1480,542,1841,542,1841,1,1660,271,2023-06-23 13-23-27,IMGP1_2023-06-23_13-23-27,cam1,p1
4944,209,76,209,498,613,498,613,76,411,287,2023-06-23 13-23-27,IMGP1_2023-06-23_13-23-27,cam1,p1
4945,1066,1,1066,535,1503,535,1503,1,1284,268,2023-06-23 13-24-27,IMGP1_2023-06-23_13-24-27,cam1,p1
4946,712,11,712,522,1158,522,1158,11,935,267,2023-06-23 13-24-27,IMGP1_2023-06-23_13-24-27,cam1,p1
4947,1478,0,1478,542,1841,542,1841,0,1660,271,2023-06-23 13-24-27,IMGP1_2023-06-23_13-24-27,cam1,p1
4948,210,76,210,499,614,499,614,76,412,288,2023-06-23 13-24-27,IMGP1_2023-06-23_13-24-27,cam1,p1
4949,1066,1,1066,536,1503,536,1503,1,1284,268,2023-06-23 13-25-27,IMGP1_2023-06-23_13-25-27,cam1,p1
4950,711,11,711,522,1158,522,1158,11,935,267,2023-06-23 13-25-27,IMGP1_2023-06-23_13-25-27,cam1,p1
4951,1480,0,1480,543,1842,543,1842,0,1661,272,2023-06-23 13-25-27,IMGP1_2023-06-23_13-25-27,cam1,p1
4952,210,77,210,500,614,500,614,77,412,288,2023-06-23 13-25-27,IMGP1_2023-06-23_13-25-27,cam1,p1
4953,1067,1,1067,537,1504,537,1504,1,1285,269,2023-06-23 13-26-27,IMGP1_2023-06-23_13-26-27,cam1,p1
4954,1479,0,1479,542,1840,542,1840,0,1660,271,2023-06-23 13-26-27,IMGP1_2023-06-23_13-26-27,cam1,p1
4955,711,12,711,523,1160,523,1160,12,935,268,2023-06-23 13-26-27,IMGP1_2023-06-23_13-26-27,cam1,p1
4956,210,78,210,500,613,500,613,78,412,289,2023-06-23 13-26-27,IMGP1_2023-06-23_13-26-27,cam1,p1
4957,1065,1,1065,537,1508,537,1508,1,1287,269,2023-06-23 13-27-27,IMGP1_2023-06-23_13-27-27,cam1,p1
4958,711,13,711,523,1156,523,1156,13,934,268,2023-06-23 13-27-27,IMGP1_2023-06-23_13-27-27,cam1,p1
4959,1480,0,1480,544,1842,544,1842,0,1661,272,2023-06-23 13-27-27,IMGP1_2023-06-23_13-27-27,cam1,p1
4960,210,78,210,501,614,501,614,78,412,289,2023-06-23 13-27-27,IMGP1_2023-06-23_13-27-27,cam1,p1
4961,1065,1,1065,537,1507,537,1507,1,1286,269,2023-06-23 13-28-27,IMGP1_2023-06-23_13-28-27,cam1,p1
4962,711,13,711,523,1160,523,1160,13,936,268,2023-06-23 13-28-27,IMGP1_2023-06-23_13-28-27,cam1,p1
4963,1480,0,1480,542,1841,542,1841,0,1660,271,2023-06-23 13-28-27,IMGP1_2023-06-23_13-28-27,cam1,p1
4964,209,77,209,500,614,500,614,77,411,289,2023-06-23 13-28-27,IMGP1_2023-06-23_13-28-27,cam1,p1
4965,1065,1,1065,535,1525,535,1525,1,1295,268,2023-06-23 13-29-27,IMGP1_2023-06-23_13-29-27,cam1,p1
4966,1479,0,1479,542,1841,542,1841,0,1660,271,2023-06-23 13-29-27,IMGP1_2023-06-23_13-29-27,cam1,p1
4967,710,12,710,522,1157,522,1157,12,934,267,2023-06-23 13-29-27,IMGP1_2023-06-23_13-29-27,cam1,p1
4968,209,76,209,498,614,498,614,76,411,287,2023-06-23 13-29-27,IMGP1_2023-06-23_13-29-27,cam1,p1
4969,1065,1,1065,536,1504,536,1504,1,1284,268,2023-06-23 13-30-27,IMGP1_2023-06-23_13-30-27,cam1,p1
4970,710,11,710,522,1157,522,1157,11,934,266,2023-06-23 13-30-27,IMGP1_2023-06-23_13-30-27,cam1,p1
4971,1480,0,1480,542,1840,542,1840,0,1660,271,2023-06-23 13-30-27,IMGP1_2023-06-23_13-30-27,cam1,p1
4972,208,76,208,498,613,498,613,76,411,287,2023-06-23 13-30-27,IMGP1_2023-06-23_13-30-27,cam1,p1
4973,1065,1,1065,535,1503,535,1503,1,1284,268,2023-06-23 13-31-27,IMGP1_2023-06-23_13-31-27,cam1,p1
4974,1479,1,1479,542,1841,542,1841,1,1660,271,2023-06-23 13-31-27,IMGP1_2023-06-23_13-31-27,cam1,p1
4975,710,10,710,522,1160,522,1160,10,935,266,2023-06-23 13-31-27,IMGP1_2023-06-23_13-31-27,cam1,p1
4976,209,75,209,498,613,498,613,75,411,287,2023-06-23 13-31-27,IMGP1_2023-06-23_13-31-27,cam1,p1
4977,1065,1,1065,536,1502,536,1502,1,1283,268,2023-06-23 13-32-27,IMGP1_2023-06-23_13-32-27,cam1,p1
4978,1480,0,1480,542,1841,542,1841,0,1660,271,2023-06-23 13-32-27,IMGP1_2023-06-23_13-32-27,cam1,p1
4979,711,12,711,522,1159,522,1159,12,935,267,2023-06-23 13-32-27,IMGP1_2023-06-23_13-32-27,cam1,p1
4980,209,76,209,498,613,498,613,76,411,287,2023-06-23 13-32-27,IMGP1_2023-06-23_13-32-27,cam1,p1
4981,1065,0,1065,535,1503,535,1503,0,1284,268,2023-06-23 13-33-27,IMGP1_2023-06-23_13-33-27,cam1,p1
4982,1480,0,1480,543,1841,543,1841,0,1660,272,2023-06-23 13-33-27,IMGP1_2023-06-23_13-33-27,cam1,p1
4983,710,11,710,523,1156,523,1156,11,933,267,2023-06-23 13-33-27,IMGP1_2023-06-23_13-33-27,cam1,p1
4984,209,76,209,499,613,499,613,76,411,287,2023-06-23 13-33-27,IMGP1_2023-06-23_13-33-27,cam1,p1
4985,1065,1,1065,537,1502,537,1502,1,1284,269,2023-06-23 13-34-27,IMGP1_2023-06-23_13-34-27,cam1,p1
4986,209,77,209,501,611,501,611,77,410,289,2023-06-23 13-34-27,IMGP1_2023-06-23_13-34-27,cam1,p1
4987,711,12,711,524,1158,524,1158,12,935,268,2023-06-23 13-34-27,IMGP1_2023-06-23_13-34-27,cam1,p1
4988,1478,0,1478,545,1837,545,1837,0,1658,272,2023-06-23 13-34-27,IMGP1_2023-06-23_13-34-27,cam1,p1
4989,1066,1,1066,537,1502,537,1502,1,1284,269,2023-06-23 13-35-28,IMGP1_2023-06-23_13-35-28,cam1,p1
4990,210,79,210,500,612,500,612,79,411,290,2023-06-23 13-35-28,IMGP1_2023-06-23_13-35-28,cam1,p1
4991,712,15,712,524,1157,524,1157,15,935,270,2023-06-23 13-35-28,IMGP1_2023-06-23_13-35-28,cam1,p1
4992,1479,0,1479,546,1840,546,1840,0,1659,273,2023-06-23 13-35-28,IMGP1_2023-06-23_13-35-28,cam1,p1
4993,1066,1,1066,537,1504,537,1504,1,1285,269,2023-06-23 13-36-28,IMGP1_2023-06-23_13-36-28,cam1,p1
4994,1479,0,1479,544,1843,544,1843,0,1661,272,2023-06-23 13-36-28,IMGP1_2023-06-23_13-36-28,cam1,p1
4995,711,13,711,523,1159,523,1159,13,935,268,2023-06-23 13-36-28,IMGP1_2023-06-23_13-36-28,cam1,p1
4996,210,77,210,500,612,500,612,77,411,288,2023-06-23 13-36-28,IMGP1_2023-06-23_13-36-28,cam1,p1
4997,1066,1,1066,537,1503,537,1503,1,1284,269,2023-06-23 13-37-28,IMGP1_2023-06-23_13-37-28,cam1,p1
4998,712,12,712,523,1161,523,1161,12,936,268,2023-06-23 13-37-28,IMGP1_2023-06-23_13-37-28,cam1,p1
4999,1480,0,1480,544,1843,544,1843,0,1661,272,2023-06-23 13-37-28,IMGP1_2023-06-23_13-37-28,cam1,p1
5000,210,77,210,499,613,499,613,77,412,288,2023-06-23 13-37-28,IMGP1_2023-06-23_13-37-28,cam1,p1
5001,1066,1,1066,537,1503,537,1503,1,1284,269,2023-06-23 13-38-28,IMGP1_2023-06-23_13-38-28,cam1,p1
5002,1479,0,1479,543,1842,543,1842,0,1661,272,2023-06-23 13-38-28,IMGP1_2023-06-23_13-38-28,cam1,p1
5003,712,12,712,522,1161,522,1161,12,936,267,2023-06-23 13-38-28,IMGP1_2023-06-23_13-38-28,cam1,p1
5004,210,77,210,500,613,500,613,77,412,288,2023-06-23 13-38-28,IMGP1_2023-06-23_13-38-28,cam1,p1
5005,1066,0,1066,536,1503,536,1503,0,1284,268,2023-06-23 13-39-28,IMGP1_2023-06-23_13-39-28,cam1,p1
5006,712,12,712,522,1160,522,1160,12,936,267,2023-06-23 13-39-28,IMGP1_2023-06-23_13-39-28,cam1,p1
5007,209,77,209,499,613,499,613,77,411,288,2023-06-23 13-39-28,IMGP1_2023-06-23_13-39-28,cam1,p1
5008,1066,1,1066,535,1503,535,1503,1,1284,268,2023-06-23 13-40-28,IMGP1_2023-06-23_13-40-28,cam1,p1
5009,711,11,711,523,1157,523,1157,11,934,267,2023-06-23 13-40-28,IMGP1_2023-06-23_13-40-28,cam1,p1
5010,209,76,209,499,613,499,613,76,411,288,2023-06-23 13-40-28,IMGP1_2023-06-23_13-40-28,cam1,p1
5011,1066,0,1066,535,1503,535,1503,0,1285,268,2023-06-23 13-41-28,IMGP1_2023-06-23_13-41-28,cam1,p1
