ID,x1,y1,x2,y2,x3,y3,x4,y4,x_centroide,y_centroide,fecha_hora,nom_img,camara,posicion_camara
23772,818,160,818,570,1251,570,1251,160,1035,365,2023-06-30 10-21-27,IMGP2_2023-06-30_10-21-27,cam2,p2
23773,601,187,601,560,963,560,963,187,782,373,2023-06-30 10-21-27,IMGP2_2023-06-30_10-21-27,cam2,p2
23774,819,160,819,570,1251,570,1251,160,1035,365,2023-06-30 10-22-27,IMGP2_2023-06-30_10-22-27,cam2,p2
23775,600,187,600,560,963,560,963,187,782,374,2023-06-30 10-22-27,IMGP2_2023-06-30_10-22-27,cam2,p2
23776,818,159,818,569,1252,569,1252,159,1035,364,2023-06-30 10-23-27,IMGP2_2023-06-30_10-23-27,cam2,p2
23777,600,188,600,560,963,560,963,188,781,374,2023-06-30 10-23-27,IMGP2_2023-06-30_10-23-27,cam2,p2
23778,818,159,818,570,1251,570,1251,159,1034,364,2023-06-30 10-24-27,IMGP2_2023-06-30_10-24-27,cam2,p2
23779,600,187,600,559,964,559,964,187,782,373,2023-06-30 10-24-27,IMGP2_2023-06-30_10-24-27,cam2,p2
23780,818,159,818,569,1251,569,1251,159,1035,364,2023-06-30 10-25-27,IMGP2_2023-06-30_10-25-27,cam2,p2
23781,600,187,600,559,963,559,963,187,782,373,2023-06-30 10-25-27,IMGP2_2023-06-30_10-25-27,cam2,p2
23782,600,187,600,559,964,559,964,187,782,373,2023-06-30 10-26-28,IMGP2_2023-06-30_10-26-28,cam2,p2
23783,819,160,819,570,1251,570,1251,160,1035,365,2023-06-30 10-26-28,IMGP2_2023-06-30_10-26-28,cam2,p2
23784,818,159,818,569,1252,569,1252,159,1035,364,2023-06-30 10-27-28,IMGP2_2023-06-30_10-27-28,cam2,p2
23785,600,187,600,559,963,559,963,187,782,373,2023-06-30 10-27-28,IMGP2_2023-06-30_10-27-28,cam2,p2
23786,819,160,819,570,1250,570,1250,160,1034,365,2023-06-30 10-28-28,IMGP2_2023-06-30_10-28-28,cam2,p2
23787,600,186,600,560,962,560,962,186,781,373,2023-06-30 10-28-28,IMGP2_2023-06-30_10-28-28,cam2,p2
23788,600,186,600,559,963,559,963,186,781,373,2023-06-30 10-29-28,IMGP2_2023-06-30_10-29-28,cam2,p2
23789,817,159,817,569,1252,569,1252,159,1034,364,2023-06-30 10-29-28,IMGP2_2023-06-30_10-29-28,cam2,p2
23790,818,159,818,569,1252,569,1252,159,1035,364,2023-06-30 10-30-28,IMGP2_2023-06-30_10-30-28,cam2,p2
23791,599,187,599,559,963,559,963,187,781,373,2023-06-30 10-30-28,IMGP2_2023-06-30_10-30-28,cam2,p2
23792,818,159,818,569,1251,569,1251,159,1035,364,2023-06-30 10-31-28,IMGP2_2023-06-30_10-31-28,cam2,p2
23793,599,186,599,560,963,560,963,186,781,373,2023-06-30 10-31-28,IMGP2_2023-06-30_10-31-28,cam2,p2
23794,818,158,818,569,1252,569,1252,158,1035,364,2023-06-30 10-32-28,IMGP2_2023-06-30_10-32-28,cam2,p2
23795,600,186,600,559,963,559,963,186,781,372,2023-06-30 10-32-28,IMGP2_2023-06-30_10-32-28,cam2,p2
23796,819,159,819,570,1251,570,1251,159,1035,365,2023-06-30 10-33-28,IMGP2_2023-06-30_10-33-28,cam2,p2
23797,598,187,598,559,963,559,963,187,781,373,2023-06-30 10-33-28,IMGP2_2023-06-30_10-33-28,cam2,p2
23798,818,159,818,570,1252,570,1252,159,1035,364,2023-06-30 10-34-28,IMGP2_2023-06-30_10-34-28,cam2,p2
23799,600,187,600,560,963,560,963,187,781,373,2023-06-30 10-34-28,IMGP2_2023-06-30_10-34-28,cam2,p2
23800,818,159,818,569,1252,569,1252,159,1035,364,2023-06-30 10-35-28,IMGP2_2023-06-30_10-35-28,cam2,p2
23801,599,187,599,559,962,559,962,187,781,373,2023-06-30 10-35-28,IMGP2_2023-06-30_10-35-28,cam2,p2
23802,818,159,818,569,1251,569,1251,159,1035,364,2023-06-30 10-36-28,IMGP2_2023-06-30_10-36-28,cam2,p2
23803,598,187,598,560,962,560,962,187,780,373,2023-06-30 10-36-28,IMGP2_2023-06-30_10-36-28,cam2,p2
23804,818,159,818,570,1252,570,1252,159,1035,364,2023-06-30 10-37-28,IMGP2_2023-06-30_10-37-28,cam2,p2
23805,600,186,600,559,962,559,962,186,781,373,2023-06-30 10-37-28,IMGP2_2023-06-30_10-37-28,cam2,p2
23806,818,159,818,569,1251,569,1251,159,1035,364,2023-06-30 10-38-28,IMGP2_2023-06-30_10-38-28,cam2,p2
23807,600,186,600,559,962,559,962,186,781,373,2023-06-30 10-38-28,IMGP2_2023-06-30_10-38-28,cam2,p2
23808,818,159,818,570,1251,570,1251,159,1035,365,2023-06-30 10-39-28,IMGP2_2023-06-30_10-39-28,cam2,p2
23809,599,187,599,559,963,559,963,187,781,373,2023-06-30 10-39-28,IMGP2_2023-06-30_10-39-28,cam2,p2
23810,818,160,818,570,1251,570,1251,160,1035,365,2023-06-30 10-40-29,IMGP2_2023-06-30_10-40-29,cam2,p2
23811,599,187,599,560,963,560,963,187,781,373,2023-06-30 10-40-29,IMGP2_2023-06-30_10-40-29,cam2,p2
23812,819,160,819,570,1251,570,1251,160,1035,365,2023-06-30 10-41-29,IMGP2_2023-06-30_10-41-29,cam2,p2
23813,599,187,599,560,962,560,962,187,781,374,2023-06-30 10-41-29,IMGP2_2023-06-30_10-41-29,cam2,p2
23814,1082,499,1082,1072,1581,1072,1581,499,1331,786,2023-06-30 10-41-29,IMGP2_2023-06-30_10-41-29,cam2,p2
23815,819,159,819,569,1252,569,1252,159,1035,364,2023-06-30 10-42-29,IMGP2_2023-06-30_10-42-29,cam2,p2
23816,599,187,599,560,963,560,963,187,781,373,2023-06-30 10-42-29,IMGP2_2023-06-30_10-42-29,cam2,p2
23817,1402,153,1402,630,1813,630,1813,153,1607,392,2023-06-30 10-42-29,IMGP2_2023-06-30_10-42-29,cam2,p2
23818,820,160,820,570,1251,570,1251,160,1035,365,2023-06-30 10-43-29,IMGP2_2023-06-30_10-43-29,cam2,p2
23819,600,187,600,559,963,559,963,187,781,373,2023-06-30 10-43-29,IMGP2_2023-06-30_10-43-29,cam2,p2
23820,1401,153,1401,630,1814,630,1814,153,1608,392,2023-06-30 10-43-29,IMGP2_2023-06-30_10-43-29,cam2,p2
23821,819,160,819,569,1250,569,1250,160,1034,364,2023-06-30 10-44-29,IMGP2_2023-06-30_10-44-29,cam2,p2
23822,599,187,599,559,962,559,962,187,780,373,2023-06-30 10-44-29,IMGP2_2023-06-30_10-44-29,cam2,p2
23823,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-30 10-44-29,IMGP2_2023-06-30_10-44-29,cam2,p2
23824,819,160,819,569,1251,569,1251,160,1035,365,2023-06-30 10-45-29,IMGP2_2023-06-30_10-45-29,cam2,p2
23825,599,187,599,559,963,559,963,187,781,373,2023-06-30 10-45-29,IMGP2_2023-06-30_10-45-29,cam2,p2
23826,1400,154,1400,631,1813,631,1813,154,1607,392,2023-06-30 10-45-29,IMGP2_2023-06-30_10-45-29,cam2,p2
23827,819,159,819,569,1251,569,1251,159,1035,364,2023-06-30 10-46-29,IMGP2_2023-06-30_10-46-29,cam2,p2
23828,598,186,598,559,963,559,963,186,780,373,2023-06-30 10-46-29,IMGP2_2023-06-30_10-46-29,cam2,p2
23829,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-30 10-46-29,IMGP2_2023-06-30_10-46-29,cam2,p2
23830,819,159,819,569,1251,569,1251,159,1035,364,2023-06-30 10-47-29,IMGP2_2023-06-30_10-47-29,cam2,p2
23831,599,186,599,559,963,559,963,186,781,372,2023-06-30 10-47-29,IMGP2_2023-06-30_10-47-29,cam2,p2
23832,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-30 10-47-29,IMGP2_2023-06-30_10-47-29,cam2,p2
23833,819,160,819,569,1251,569,1251,160,1035,364,2023-06-30 10-48-29,IMGP2_2023-06-30_10-48-29,cam2,p2
23834,599,187,599,559,963,559,963,187,781,373,2023-06-30 10-48-29,IMGP2_2023-06-30_10-48-29,cam2,p2
23835,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-30 10-48-29,IMGP2_2023-06-30_10-48-29,cam2,p2
23836,819,160,819,570,1251,570,1251,160,1035,365,2023-06-30 10-49-30,IMGP2_2023-06-30_10-49-30,cam2,p2
23837,598,187,598,559,963,559,963,187,781,373,2023-06-30 10-49-30,IMGP2_2023-06-30_10-49-30,cam2,p2
23838,1401,154,1401,630,1812,630,1812,154,1607,392,2023-06-30 10-49-30,IMGP2_2023-06-30_10-49-30,cam2,p2
23839,819,160,819,569,1250,569,1250,160,1035,365,2023-06-30 10-50-30,IMGP2_2023-06-30_10-50-30,cam2,p2
23840,597,187,597,560,963,560,963,187,780,373,2023-06-30 10-50-30,IMGP2_2023-06-30_10-50-30,cam2,p2
23841,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-30 10-50-30,IMGP2_2023-06-30_10-50-30,cam2,p2
23842,436,634,436,1073,1265,1073,1265,634,850,854,2023-06-30 10-50-30,IMGP2_2023-06-30_10-50-30,cam2,p2
23843,1771,437,1771,1070,1919,1070,1919,437,1845,753,2023-06-30 10-50-30,IMGP2_2023-06-30_10-50-30,cam2,p2
23844,819,159,819,569,1250,569,1250,159,1035,364,2023-06-30 10-51-30,IMGP2_2023-06-30_10-51-30,cam2,p2
23845,599,187,599,558,963,558,963,187,781,373,2023-06-30 10-51-30,IMGP2_2023-06-30_10-51-30,cam2,p2
23846,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-30 10-51-30,IMGP2_2023-06-30_10-51-30,cam2,p2
23847,1759,188,1759,674,1919,674,1919,188,1839,431,2023-06-30 10-51-30,IMGP2_2023-06-30_10-51-30,cam2,p2
23848,819,159,819,570,1251,570,1251,159,1035,364,2023-06-30 10-52-30,IMGP2_2023-06-30_10-52-30,cam2,p2
23849,598,187,598,559,963,559,963,187,781,373,2023-06-30 10-52-30,IMGP2_2023-06-30_10-52-30,cam2,p2
23850,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-30 10-52-30,IMGP2_2023-06-30_10-52-30,cam2,p2
23851,1759,188,1759,675,1919,675,1919,188,1839,431,2023-06-30 10-52-30,IMGP2_2023-06-30_10-52-30,cam2,p2
23852,818,160,818,570,1251,570,1251,160,1034,365,2023-06-30 10-53-30,IMGP2_2023-06-30_10-53-30,cam2,p2
23853,597,187,597,559,962,559,962,187,780,373,2023-06-30 10-53-30,IMGP2_2023-06-30_10-53-30,cam2,p2
23854,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-30 10-53-30,IMGP2_2023-06-30_10-53-30,cam2,p2
23855,1759,186,1759,675,1919,675,1919,186,1839,430,2023-06-30 10-53-30,IMGP2_2023-06-30_10-53-30,cam2,p2
23856,818,160,818,569,1250,569,1250,160,1034,364,2023-06-30 10-54-30,IMGP2_2023-06-30_10-54-30,cam2,p2
23857,599,186,599,559,963,559,963,186,781,373,2023-06-30 10-54-30,IMGP2_2023-06-30_10-54-30,cam2,p2
23858,1401,154,1401,629,1813,629,1813,154,1607,391,2023-06-30 10-54-30,IMGP2_2023-06-30_10-54-30,cam2,p2
23859,1759,187,1759,674,1919,674,1919,187,1839,431,2023-06-30 10-54-30,IMGP2_2023-06-30_10-54-30,cam2,p2
23860,818,159,818,570,1250,570,1250,159,1034,365,2023-06-29 12-03-27,IMGP2_2023-06-29_12-03-27,cam2,p2
23861,598,187,598,559,962,559,962,187,780,373,2023-06-29 12-03-27,IMGP2_2023-06-29_12-03-27,cam2,p2
23862,1401,154,1401,631,1812,631,1812,154,1607,392,2023-06-29 12-03-27,IMGP2_2023-06-29_12-03-27,cam2,p2
23863,1759,188,1759,675,1919,675,1919,188,1839,431,2023-06-29 12-03-27,IMGP2_2023-06-29_12-03-27,cam2,p2
23864,817,160,817,570,1250,570,1250,160,1034,365,2023-06-29 15-59-25,IMGP2_2023-06-29_15-59-25,cam2,p2
23865,599,187,599,559,963,559,963,187,781,373,2023-06-29 15-59-25,IMGP2_2023-06-29_15-59-25,cam2,p2
23866,1401,155,1401,630,1813,630,1813,155,1607,392,2023-06-29 15-59-25,IMGP2_2023-06-29_15-59-25,cam2,p2
23867,1759,189,1759,675,1919,675,1919,189,1839,432,2023-06-29 15-59-25,IMGP2_2023-06-29_15-59-25,cam2,p2
23868,818,160,818,570,1250,570,1250,160,1034,365,2023-06-29 16-00-25,IMGP2_2023-06-29_16-00-25,cam2,p2
23869,599,187,599,559,964,559,964,187,782,373,2023-06-29 16-00-25,IMGP2_2023-06-29_16-00-25,cam2,p2
23870,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-29 16-00-25,IMGP2_2023-06-29_16-00-25,cam2,p2
23871,1759,189,1759,675,1919,675,1919,189,1839,432,2023-06-29 16-00-25,IMGP2_2023-06-29_16-00-25,cam2,p2
23872,817,160,817,570,1250,570,1250,160,1034,365,2023-06-29 16-01-25,IMGP2_2023-06-29_16-01-25,cam2,p2
23873,600,187,600,559,963,559,963,187,781,373,2023-06-29 16-01-25,IMGP2_2023-06-29_16-01-25,cam2,p2
23874,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-29 16-01-25,IMGP2_2023-06-29_16-01-25,cam2,p2
23875,1759,189,1759,675,1919,675,1919,189,1839,432,2023-06-29 16-01-25,IMGP2_2023-06-29_16-01-25,cam2,p2
23876,817,160,817,570,1250,570,1250,160,1034,365,2023-06-29 16-02-25,IMGP2_2023-06-29_16-02-25,cam2,p2
23877,599,187,599,560,962,560,962,187,781,373,2023-06-29 16-02-25,IMGP2_2023-06-29_16-02-25,cam2,p2
23878,1401,154,1401,630,1812,630,1812,154,1607,392,2023-06-29 16-02-25,IMGP2_2023-06-29_16-02-25,cam2,p2
23879,1759,189,1759,675,1919,675,1919,189,1839,432,2023-06-29 16-02-25,IMGP2_2023-06-29_16-02-25,cam2,p2
23880,818,159,818,569,1250,569,1250,159,1034,364,2023-06-29 16-03-26,IMGP2_2023-06-29_16-03-26,cam2,p2
23881,600,187,600,560,962,560,962,187,781,373,2023-06-29 16-03-26,IMGP2_2023-06-29_16-03-26,cam2,p2
23882,1402,153,1402,630,1813,630,1813,153,1607,391,2023-06-29 16-03-26,IMGP2_2023-06-29_16-03-26,cam2,p2
23883,1759,189,1759,675,1919,675,1919,189,1839,432,2023-06-29 16-03-26,IMGP2_2023-06-29_16-03-26,cam2,p2
23884,818,159,818,569,1250,569,1250,159,1034,364,2023-06-29 16-04-26,IMGP2_2023-06-29_16-04-26,cam2,p2
23885,599,186,599,560,963,560,963,186,781,373,2023-06-29 16-04-26,IMGP2_2023-06-29_16-04-26,cam2,p2
23886,1401,153,1401,629,1813,629,1813,153,1607,391,2023-06-29 16-04-26,IMGP2_2023-06-29_16-04-26,cam2,p2
23887,1759,185,1759,674,1919,674,1919,185,1839,430,2023-06-29 16-04-26,IMGP2_2023-06-29_16-04-26,cam2,p2
23888,600,186,600,559,962,559,962,186,781,373,2023-06-29 16-05-26,IMGP2_2023-06-29_16-05-26,cam2,p2
23889,818,159,818,569,1252,569,1252,159,1035,364,2023-06-29 16-05-26,IMGP2_2023-06-29_16-05-26,cam2,p2
23890,1402,153,1402,629,1813,629,1813,153,1607,391,2023-06-29 16-05-26,IMGP2_2023-06-29_16-05-26,cam2,p2
23891,1759,186,1759,674,1919,674,1919,186,1839,430,2023-06-29 16-05-26,IMGP2_2023-06-29_16-05-26,cam2,p2
23892,818,158,818,569,1250,569,1250,158,1034,363,2023-06-29 16-06-26,IMGP2_2023-06-29_16-06-26,cam2,p2
23893,600,185,600,559,963,559,963,185,781,372,2023-06-29 16-06-26,IMGP2_2023-06-29_16-06-26,cam2,p2
23894,1401,152,1401,629,1813,629,1813,152,1607,391,2023-06-29 16-06-26,IMGP2_2023-06-29_16-06-26,cam2,p2
23895,1759,185,1759,673,1919,673,1919,185,1839,429,2023-06-29 16-06-26,IMGP2_2023-06-29_16-06-26,cam2,p2
23896,818,159,818,569,1250,569,1250,159,1034,364,2023-06-29 16-07-26,IMGP2_2023-06-29_16-07-26,cam2,p2
23897,600,186,600,560,961,560,961,186,780,373,2023-06-29 16-07-26,IMGP2_2023-06-29_16-07-26,cam2,p2
23898,1402,153,1402,629,1813,629,1813,153,1607,391,2023-06-29 16-07-26,IMGP2_2023-06-29_16-07-26,cam2,p2
23899,1759,186,1759,674,1919,674,1919,186,1839,430,2023-06-29 16-07-26,IMGP2_2023-06-29_16-07-26,cam2,p2
23900,818,159,818,569,1251,569,1251,159,1035,364,2023-06-29 16-08-26,IMGP2_2023-06-29_16-08-26,cam2,p2
23901,600,186,600,560,961,560,961,186,781,373,2023-06-29 16-08-26,IMGP2_2023-06-29_16-08-26,cam2,p2
23902,1402,154,1402,630,1813,630,1813,154,1607,392,2023-06-29 16-08-26,IMGP2_2023-06-29_16-08-26,cam2,p2
23903,1759,187,1759,674,1919,674,1919,187,1839,431,2023-06-29 16-08-26,IMGP2_2023-06-29_16-08-26,cam2,p2
23904,818,158,818,569,1250,569,1250,158,1034,364,2023-06-29 16-09-26,IMGP2_2023-06-29_16-09-26,cam2,p2
23905,600,186,600,560,963,560,963,186,781,373,2023-06-29 16-09-26,IMGP2_2023-06-29_16-09-26,cam2,p2
23906,1402,153,1402,630,1812,630,1812,153,1607,391,2023-06-29 16-09-26,IMGP2_2023-06-29_16-09-26,cam2,p2
23907,1759,188,1759,675,1919,675,1919,188,1839,431,2023-06-29 16-09-26,IMGP2_2023-06-29_16-09-26,cam2,p2
23908,818,159,818,570,1251,570,1251,159,1034,364,2023-06-29 16-10-26,IMGP2_2023-06-29_16-10-26,cam2,p2
23909,600,186,600,560,961,560,961,186,781,373,2023-06-29 16-10-26,IMGP2_2023-06-29_16-10-26,cam2,p2
23910,1402,154,1402,631,1813,631,1813,154,1607,392,2023-06-29 16-10-26,IMGP2_2023-06-29_16-10-26,cam2,p2
23911,1760,189,1760,675,1919,675,1919,189,1839,432,2023-06-29 16-10-26,IMGP2_2023-06-29_16-10-26,cam2,p2
23912,817,159,817,570,1251,570,1251,159,1034,365,2023-06-29 16-11-26,IMGP2_2023-06-29_16-11-26,cam2,p2
23913,599,186,599,560,961,560,961,186,780,373,2023-06-29 16-11-26,IMGP2_2023-06-29_16-11-26,cam2,p2
23914,104,295,104,623,469,623,469,295,287,459,2023-06-29 16-11-26,IMGP2_2023-06-29_16-11-26,cam2,p2
23915,1402,154,1402,631,1813,631,1813,154,1607,392,2023-06-29 16-11-26,IMGP2_2023-06-29_16-11-26,cam2,p2
23916,1759,187,1759,675,1919,675,1919,187,1839,431,2023-06-29 16-11-26,IMGP2_2023-06-29_16-11-26,cam2,p2
23917,818,159,818,570,1251,570,1251,159,1035,364,2023-06-29 16-12-26,IMGP2_2023-06-29_16-12-26,cam2,p2
23918,599,186,599,560,962,560,962,186,781,373,2023-06-29 16-12-26,IMGP2_2023-06-29_16-12-26,cam2,p2
23919,1401,153,1401,630,1812,630,1812,153,1607,392,2023-06-29 16-12-26,IMGP2_2023-06-29_16-12-26,cam2,p2
23920,1760,191,1760,675,1919,675,1919,191,1839,433,2023-06-29 16-12-26,IMGP2_2023-06-29_16-12-26,cam2,p2
23921,264,210,264,530,611,530,611,210,438,370,2023-06-29 16-12-26,IMGP2_2023-06-29_16-12-26,cam2,p2
23922,817,160,817,570,1251,570,1251,160,1034,365,2023-06-29 16-13-26,IMGP2_2023-06-29_16-13-26,cam2,p2
23923,599,186,599,560,962,560,962,186,780,373,2023-06-29 16-13-26,IMGP2_2023-06-29_16-13-26,cam2,p2
23924,1402,153,1402,630,1812,630,1812,153,1607,392,2023-06-29 16-13-26,IMGP2_2023-06-29_16-13-26,cam2,p2
23925,264,209,264,530,611,530,611,209,438,370,2023-06-29 16-13-26,IMGP2_2023-06-29_16-13-26,cam2,p2
23926,1759,188,1759,675,1919,675,1919,188,1839,431,2023-06-29 16-13-26,IMGP2_2023-06-29_16-13-26,cam2,p2
23927,818,159,818,570,1251,570,1251,159,1034,364,2023-06-29 16-14-26,IMGP2_2023-06-29_16-14-26,cam2,p2
23928,598,186,598,560,963,560,963,186,781,373,2023-06-29 16-14-26,IMGP2_2023-06-29_16-14-26,cam2,p2
23929,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-29 16-14-26,IMGP2_2023-06-29_16-14-26,cam2,p2
23930,264,209,264,530,611,530,611,209,437,370,2023-06-29 16-14-26,IMGP2_2023-06-29_16-14-26,cam2,p2
23931,1760,189,1760,674,1919,674,1919,189,1840,432,2023-06-29 16-14-26,IMGP2_2023-06-29_16-14-26,cam2,p2
23932,818,159,818,570,1251,570,1251,159,1034,364,2023-06-29 16-15-27,IMGP2_2023-06-29_16-15-27,cam2,p2
23933,598,187,598,559,963,559,963,187,780,373,2023-06-29 16-15-27,IMGP2_2023-06-29_16-15-27,cam2,p2
23934,1401,153,1401,630,1812,630,1812,153,1607,392,2023-06-29 16-15-27,IMGP2_2023-06-29_16-15-27,cam2,p2
23935,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-15-27,IMGP2_2023-06-29_16-15-27,cam2,p2
23936,1759,190,1759,675,1919,675,1919,190,1839,433,2023-06-29 16-15-27,IMGP2_2023-06-29_16-15-27,cam2,p2
23937,819,159,819,570,1251,570,1251,159,1035,365,2023-06-29 16-16-27,IMGP2_2023-06-29_16-16-27,cam2,p2
23938,599,186,599,560,962,560,962,186,780,373,2023-06-29 16-16-27,IMGP2_2023-06-29_16-16-27,cam2,p2
23939,1401,153,1401,630,1812,630,1812,153,1606,392,2023-06-29 16-16-27,IMGP2_2023-06-29_16-16-27,cam2,p2
23940,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-16-27,IMGP2_2023-06-29_16-16-27,cam2,p2
23941,1759,190,1759,674,1919,674,1919,190,1839,432,2023-06-29 16-16-27,IMGP2_2023-06-29_16-16-27,cam2,p2
23942,819,159,819,569,1251,569,1251,159,1035,364,2023-06-29 16-17-27,IMGP2_2023-06-29_16-17-27,cam2,p2
23943,598,187,598,560,963,560,963,187,780,373,2023-06-29 16-17-27,IMGP2_2023-06-29_16-17-27,cam2,p2
23944,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-29 16-17-27,IMGP2_2023-06-29_16-17-27,cam2,p2
23945,263,209,263,531,611,531,611,209,437,370,2023-06-29 16-17-27,IMGP2_2023-06-29_16-17-27,cam2,p2
23946,1759,190,1759,675,1919,675,1919,190,1839,432,2023-06-29 16-17-27,IMGP2_2023-06-29_16-17-27,cam2,p2
23947,818,159,818,569,1250,569,1250,159,1034,364,2023-06-29 16-18-27,IMGP2_2023-06-29_16-18-27,cam2,p2
23948,598,188,598,560,963,560,963,188,780,374,2023-06-29 16-18-27,IMGP2_2023-06-29_16-18-27,cam2,p2
23949,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-29 16-18-27,IMGP2_2023-06-29_16-18-27,cam2,p2
23950,264,209,264,530,611,530,611,209,437,370,2023-06-29 16-18-27,IMGP2_2023-06-29_16-18-27,cam2,p2
23951,1759,188,1759,675,1919,675,1919,188,1839,431,2023-06-29 16-18-27,IMGP2_2023-06-29_16-18-27,cam2,p2
23952,818,159,818,569,1251,569,1251,159,1035,364,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23953,598,187,598,559,962,559,962,187,780,373,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23954,1401,153,1401,630,1813,630,1813,153,1607,392,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23955,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23956,1247,915,1247,1072,1918,1072,1918,915,1583,993,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23957,1760,187,1760,675,1919,675,1919,187,1839,431,2023-06-29 16-19-27,IMGP2_2023-06-29_16-19-27,cam2,p2
23958,819,159,819,569,1250,569,1250,159,1035,364,2023-06-29 16-20-27,IMGP2_2023-06-29_16-20-27,cam2,p2
23959,598,187,598,560,962,560,962,187,780,373,2023-06-29 16-20-27,IMGP2_2023-06-29_16-20-27,cam2,p2
23960,1401,154,1401,630,1813,630,1813,154,1607,392,2023-06-29 16-20-27,IMGP2_2023-06-29_16-20-27,cam2,p2
23961,1759,187,1759,675,1919,675,1919,187,1839,431,2023-06-29 16-20-27,IMGP2_2023-06-29_16-20-27,cam2,p2
23962,263,209,263,530,611,530,611,209,437,370,2023-06-29 16-20-27,IMGP2_2023-06-29_16-20-27,cam2,p2
23963,818,160,818,570,1250,570,1250,160,1034,365,2023-06-29 16-21-27,IMGP2_2023-06-29_16-21-27,cam2,p2
23964,598,187,598,560,963,560,963,187,780,373,2023-06-29 16-21-27,IMGP2_2023-06-29_16-21-27,cam2,p2
23965,1402,153,1402,630,1812,630,1812,153,1607,392,2023-06-29 16-21-27,IMGP2_2023-06-29_16-21-27,cam2,p2
23966,1759,188,1759,675,1919,675,1919,188,1839,432,2023-06-29 16-21-27,IMGP2_2023-06-29_16-21-27,cam2,p2
23967,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-21-27,IMGP2_2023-06-29_16-21-27,cam2,p2
23968,818,159,818,570,1251,570,1251,159,1034,364,2023-06-29 16-22-27,IMGP2_2023-06-29_16-22-27,cam2,p2
23969,598,187,598,560,962,560,962,187,780,373,2023-06-29 16-22-27,IMGP2_2023-06-29_16-22-27,cam2,p2
23970,1401,154,1401,630,1812,630,1812,154,1607,392,2023-06-29 16-22-27,IMGP2_2023-06-29_16-22-27,cam2,p2
23971,263,208,263,531,611,531,611,208,437,370,2023-06-29 16-22-27,IMGP2_2023-06-29_16-22-27,cam2,p2
23972,1759,190,1759,676,1919,676,1919,190,1839,433,2023-06-29 16-22-27,IMGP2_2023-06-29_16-22-27,cam2,p2
23973,819,159,819,570,1251,570,1251,159,1035,365,2023-06-29 16-23-27,IMGP2_2023-06-29_16-23-27,cam2,p2
23974,598,187,598,560,963,560,963,187,781,373,2023-06-29 16-23-27,IMGP2_2023-06-29_16-23-27,cam2,p2
23975,1401,154,1401,630,1812,630,1812,154,1607,392,2023-06-29 16-23-27,IMGP2_2023-06-29_16-23-27,cam2,p2
23976,1759,191,1759,675,1919,675,1919,191,1839,433,2023-06-29 16-23-27,IMGP2_2023-06-29_16-23-27,cam2,p2
23977,263,208,263,532,612,532,612,208,437,370,2023-06-29 16-23-27,IMGP2_2023-06-29_16-23-27,cam2,p2
23978,819,159,819,569,1251,569,1251,159,1035,364,2023-06-29 16-24-27,IMGP2_2023-06-29_16-24-27,cam2,p2
23979,598,186,598,560,962,560,962,186,780,373,2023-06-29 16-24-27,IMGP2_2023-06-29_16-24-27,cam2,p2
23980,1401,154,1401,631,1812,631,1812,154,1607,392,2023-06-29 16-24-27,IMGP2_2023-06-29_16-24-27,cam2,p2
23981,1759,187,1759,675,1919,675,1919,187,1839,431,2023-06-29 16-24-27,IMGP2_2023-06-29_16-24-27,cam2,p2
23982,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-24-27,IMGP2_2023-06-29_16-24-27,cam2,p2
23983,819,159,819,570,1251,570,1251,159,1035,364,2023-06-29 16-25-27,IMGP2_2023-06-29_16-25-27,cam2,p2
23984,597,186,597,560,962,560,962,186,780,373,2023-06-29 16-25-27,IMGP2_2023-06-29_16-25-27,cam2,p2
23985,1402,153,1402,630,1813,630,1813,153,1607,391,2023-06-29 16-25-27,IMGP2_2023-06-29_16-25-27,cam2,p2
23986,264,209,264,531,611,531,611,209,437,370,2023-06-29 16-25-27,IMGP2_2023-06-29_16-25-27,cam2,p2
